Date,FII_Buy,FII_Sell,FII_Net,DII_Buy,DII_Sell,DII_Net,Nifty_Close,Nifty_Change,Nifty_%Chg
2016-06-22,2841.18,2882.28,-41.1,1856.33,1494.99,361.34,,,
2016-06-23,3185.92,3104.05,81.87,1656.05,1452.49,203.56,,,
2016-06-24,3865.55,4494.69,-629.14,2968.9,2853.96,114.94,,,
2016-06-27,3420.3,3566.41,-146.11,1434.81,1581.88,-147.07,,,
2016-06-28,3665.15,3855.58,-190.43,1572.52,1815.23,-242.71,,,
2016-06-29,3567.28,3464.37,102.91,1565.76,1585.95,-20.19,,,
2016-06-30,8113.06,7005.64,1107.42,3117.9,3308.66,-190.76,,,
2016-07-01,3610.14,4661.88,-1051.74,2237.52,2046.66,190.86,,,
2016-07-06,6011.96,5512.23,499.73,1657.55,1611.22,46.33,,,
2016-07-07,4306.44,4605.95,-299.51,1390.76,1550.74,-159.98,,,
2016-07-09,5606.66,4752.6,854.06,2406.07,3174.62,-768.55,,,
2016-07-10,3298.23,3241.98,56.25,2566.65,1839.85,726.8,,,
2016-07-11,4407.65,4096.47,311.18,3530.8,2750.94,779.86,,,
2016-07-12,3941.02,3747.36,193.66,1731.59,1787.87,-56.28,,,
2016-07-13,5041.83,4751.3,290.53,1912.86,2567.59,-654.73,,,
2016-07-14,3861.29,2991.45,869.84,1445.86,2320.01,-874.15,,,
2016-07-15,5823.5,4362.24,1461.26,2439.65,3473.62,-1033.97,,,
2016-07-18,4126.5,3527.41,599.09,1615.85,2054.94,-439.09,,,
2016-07-19,4237.66,3688.76,548.9,1737.67,2115.1,-377.43,,,
2016-07-20,4669.7,4454.49,215.21,2373.99,2419.44,-45.45,,,
2016-07-21,4293.45,3873.23,420.22,1865.28,2237.68,-372.4,,,
2016-07-22,3865.06,3427.28,437.78,1609.74,1975.41,-365.67,,,
2016-07-25,5020.39,4129.38,891.01,1823.28,1891.17,-67.89,,,
2016-07-26,5488.54,4817.65,670.89,1902.21,2320.5,-418.29,,,
2016-07-27,4862.01,4457.32,404.69,2554.71,2707.18,-152.47,,,
2016-07-28,8470.01,6702.95,1767.06,2770.94,3845.41,-1074.47,,,
2016-07-29,5566.32,5580.34,-14.02,2407.01,2258.67,148.34,,,
2016-08-01,3802.86,5039.81,-1236.95,2200.62,1196.63,1003.99,,,
2016-08-02,1853.26,1937.82,-84.56,1531.24,1251.75,279.49,,,
2016-08-03,7088.18,6313.11,775.07,800.77,2142.28,-1341.51,,,
2016-08-04,2609.08,2428.81,180.27,1235.43,1394.44,-159.01,,,
2016-08-06,4207.27,3678.11,529.16,1263.74,1521.5,-257.76,,,
2016-08-07,4059.13,3728.51,330.62,1217.46,1730.13,-512.67,,,
2016-08-08,5196.48,4040.29,1156.19,1488.9,2365.24,-876.34,,,
2016-08-09,4671.07,4559.66,111.41,2152.05,2739.48,-587.43,,,
2016-08-11,3612.74,3526.08,86.66,2351.69,2057.63,294.06,,,
2016-08-12,4322.71,3623.85,698.86,1606.08,1541.76,64.32,,,
2016-08-16,7238.07,6553.34,684.73,1714.96,1823.94,-108.98,,,
2016-08-17,4033.12,4033.07,0.05,1647.46,1736.83,-89.37,,,
2016-08-18,4239.15,4076.98,162.17,2261.31,2275.73,-14.42,,,
2016-08-19,4275.47,3865.53,409.94,2088.81,1982.62,106.19,,,
2016-08-22,3310.95,3611.45,-300.5,1778.26,1725.76,52.5,,,
2016-08-23,3587.31,3587.5,-0.19,1729.99,2181.86,-451.87,,,
2016-08-24,3092.45,3131.73,-39.28,2186.71,2057.53,129.18,,,
2016-08-25,5619.37,5991.45,-372.08,2996.01,3353.03,-357.02,,,
2016-08-26,3110.76,2769.41,341.35,1734.67,2001.1,-266.43,,,
2016-08-29,3193.0,2906.48,286.52,1695.11,1677.62,17.49,,,
2016-08-30,4118.1,3727.47,390.63,2443.53,1958.39,485.14,,,
2016-08-31,15455.43,14601.24,854.19,3600.67,2752.97,847.7,,,
2016-09-02,1990.0,2670.7,-680.7,1634.92,1809.06,-174.14,,,
2016-09-03,4868.19,4405.33,462.86,1170.71,1994.27,-823.56,,,
2016-09-05,3900.44,3676.04,224.4,1787.25,1436.65,350.6,,,
2016-09-06,3552.0,3317.8,234.2,1507.03,1824.77,-317.74,,,
2016-09-08,4819.72,4675.57,144.15,2302.67,2912.82,-610.15,,,
2016-09-09,4006.88,4322.12,-315.24,1899.86,2228.12,-328.26,,,
2016-09-11,5107.63,7202.63,-2095.0,4753.76,3637.45,1116.31,,,
2016-09-12,3662.72,3462.2,200.52,1608.44,1318.87,289.57,,,
2016-09-14,4569.1,5046.43,-477.33,2399.36,2407.89,-8.53,,,
2016-09-15,3406.73,3061.31,345.42,1804.95,2261.86,-456.91,,,
2016-09-16,11227.46,10566.87,660.59,2589.56,2802.69,-213.13,,,
2016-09-19,4070.93,3865.55,205.38,2040.24,2292.52,-252.28,,,
2016-09-20,4118.64,5265.57,-1146.93,3118.97,2341.45,777.52,,,
2016-09-21,4216.63,4032.78,183.85,2140.41,2371.0,-230.59,,,
2016-09-22,4744.31,4407.44,336.87,2715.69,2405.34,310.35,,,
2016-09-23,5753.41,6053.39,-299.98,2917.21,2421.07,496.14,,,
2016-09-26,4381.46,4587.86,-206.4,2396.31,2509.66,-113.35,,,
2016-09-27,3650.87,3806.63,-155.76,2225.44,2134.77,90.67,,,
2016-09-28,4766.15,4692.32,73.83,2262.73,2332.26,-69.53,,,
2016-09-29,11460.35,8046.98,3413.37,5372.98,3742.1,1630.88,,,
2016-09-30,4474.94,5503.25,-1028.31,3165.92,1605.63,1560.29,,,
2016-10-02,3632.66,4383.99,-751.33,2106.71,1909.79,196.92,,,
2016-10-03,4727.42,3664.31,1063.11,952.06,1550.09,-598.03,,,
2016-10-05,3858.41,3529.82,328.59,1647.05,1578.85,68.2,,,
2016-10-06,3510.34,3309.02,201.32,1399.39,1565.01,-165.62,,,
2016-10-08,4219.07,3806.51,412.56,1811.91,2559.18,-747.27,,,
2016-10-10,1742.57,2289.83,-547.26,2058.51,1589.55,468.96,,,
2016-10-11,5591.93,6325.42,-733.49,2999.8,2360.61,639.19,,,
2016-10-13,6244.03,7155.56,-911.53,2933.9,2254.41,679.49,,,
2016-10-14,3983.06,4929.48,-946.42,2837.8,2280.9,556.9,,,
2016-10-17,4487.25,4943.89,-456.64,2404.48,2168.91,235.57,,,
2016-10-18,5626.87,5281.83,345.04,2323.82,2150.46,173.36,,,
2016-10-19,4218.46,4501.23,-282.77,2711.43,1986.79,724.64,,,
2016-10-20,2751.57,2744.27,7.3,2480.7,1897.48,583.22,,,
2016-10-21,3501.42,3774.33,-272.91,2517.59,2017.22,500.37,,,
2016-10-24,3014.06,3339.19,-325.13,2119.48,1786.22,333.26,,,
2016-10-25,3471.76,4078.1,-606.34,2104.76,1715.65,389.11,,,
2016-10-26,3905.18,5355.83,-1450.65,2825.97,1836.51,989.46,,,
2016-10-27,6195.8,6665.73,-469.93,3291.89,2435.39,856.5,,,
2016-10-28,4634.23,5411.81,-777.58,2926.42,1802.34,1124.08,,,
2016-10-30,17.21,123.98,-106.77,30.96,17.81,13.15,,,
2016-11-01,3157.82,4477.06,-1319.24,1848.47,947.48,900.99,,,
2016-11-02,2976.24,4088.9,-1112.66,2953.99,1731.87,1222.12,,,
2016-11-03,3499.01,3120.65,378.36,1163.15,1595.96,-432.81,,,
2016-11-05,4131.71,4493.9,-362.19,2166.17,1436.58,729.59,,,
2016-11-07,4865.31,3809.51,1055.8,1519.64,2130.21,-610.57,,,
2016-11-08,4981.46,4373.11,608.35,1870.93,2492.58,-621.65,,,
2016-11-11,5048.86,6542.13,-1493.27,2887.44,2822.72,64.72,,,
2016-11-15,8957.98,11311.8,-2353.82,4810.16,4914.99,-104.83,,,
2016-11-16,7341.61,9298.65,-1957.04,4887.66,2543.35,2344.31,,,
2016-11-17,4577.69,5561.62,-983.93,2789.11,1644.96,1144.15,,,
2016-11-18,4112.43,5038.75,-926.32,2641.1,1497.66,1143.44,,,
2016-11-21,4323.6,5634.42,-1310.82,2635.37,1424.36,1211.01,,,
2016-11-22,4418.49,5111.34,-692.85,2727.86,1652.66,1075.2,,,
2016-11-23,4265.03,5288.15,-1023.12,2695.57,1440.9,1254.67,,,
2016-11-24,6175.67,8185.82,-2010.15,3819.15,2170.93,1648.22,,,
2016-11-25,3849.34,4222.22,-372.88,2695.81,1697.97,997.84,,,
2016-11-28,3960.46,5396.86,-1436.4,2494.85,1261.06,1233.79,,,
2016-11-29,4684.1,5399.4,-715.3,2168.59,1634.39,534.2,,,
2016-11-30,14567.84,15002.26,-434.42,2997.27,2320.59,676.68,,,
2016-12-01,3090.47,3631.46,-540.99,1860.65,1719.4,141.25,,,
2016-12-02,4689.99,5088.36,-398.37,2916.73,2371.66,545.07,,,
2016-12-05,3483.87,3459.73,24.14,1553.11,1294.76,258.35,,,
2016-12-07,4115.94,3903.02,212.92,2150.98,2031.71,119.27,,,
2016-12-08,5754.75,4551.04,1203.71,1908.44,2300.91,-392.47,,,
2016-12-09,3565.83,4159.44,-593.61,2644.4,2657.3,-12.9,,,
2016-12-12,2550.99,2645.44,-94.45,962.26,1228.46,-266.2,,,
2016-12-13,3969.39,6150.42,-2181.03,1531.99,1353.07,178.92,,,
2016-12-14,4178.33,4810.62,-632.29,1749.48,1538.62,210.86,,,
2016-12-15,3780.65,4392.62,-611.97,1989.21,2166.69,-177.48,,,
2016-12-16,6835.01,6925.37,-90.36,2184.45,2153.97,30.48,,,
2016-12-19,3078.44,3614.21,-535.77,1811.32,1254.96,556.36,,,
2016-12-20,3278.43,3964.36,-685.93,1798.47,1379.54,418.93,,,
2016-12-21,3610.69,4788.77,-1178.08,2097.8,1039.84,1057.96,,,
2016-12-22,3652.17,4266.57,-614.4,1891.26,1571.47,319.79,,,
2016-12-23,2073.85,3536.5,-1462.65,2624.87,1009.93,1614.94,,,
2016-12-26,987.6,2082.64,-1095.04,2106.71,1041.32,1065.39,,,
2016-12-27,1630.58,2342.75,-712.17,2558.64,1056.23,1502.41,,,
2016-12-28,2294.86,2821.92,-527.06,2206.64,1381.8,824.84,,,
2016-12-29,4487.84,5150.13,-662.29,3094.12,2136.29,957.83,,,
2016-12-30,2227.16,2812.8,-585.64,2858.92,2133.66,725.26,,,
2017-01-02,5530.41,5437.68,92.73,3460.36,2326.62,1133.74,,,
2017-01-03,5205.38,5403.65,-198.27,3061.44,2807.23,254.21,,,
2017-01-06,4498.52,5015.83,-517.31,2444.58,2272.93,171.65,,,
2017-01-08,4515.64,5461.47,-945.83,4313.29,2922.64,1390.65,,,
2017-01-09,3152.87,3985.68,-832.81,2823.47,2091.75,731.72,,,
2017-01-11,6131.83,5093.52,1038.31,4519.98,5187.89,-667.91,,,
2017-01-12,4564.7,4258.59,306.11,2335.29,2159.1,176.19,,,
2017-01-13,3227.58,3345.17,-117.59,2345.04,2818.54,-473.5,,,
2017-01-16,2380.5,2727.75,-347.25,2270.61,2067.16,203.45,,,
2017-01-17,3448.66,3306.45,142.21,2096.26,2703.49,-607.23,,,
2017-01-19,4091.02,4223.28,-132.26,2544.6,2164.97,379.63,,,
2017-01-20,4510.7,4537.04,-26.34,2364.1,2539.58,-175.48,,,
2017-01-23,4301.89,4590.69,-288.8,2765.23,2245.24,519.99,,,
2017-01-24,5052.29,4958.34,93.95,2803.45,2269.96,533.49,,,
2017-01-25,8874.28,7495.47,1378.81,3575.81,3192.78,383.03,,,
2017-01-27,5828.97,5617.2,211.77,2807.64,2325.12,482.52,,,
2017-01-30,3212.83,2605.47,607.36,2525.39,2485.35,40.04,,,
2017-01-31,4608.79,5141.67,-532.88,3726.34,3488.97,237.37,,,
2017-02-01,959.07,1219.71,-260.64,1630.57,1609.91,20.66,,,
2017-02-02,5360.88,5252.29,108.59,3083.74,3194.63,-110.89,,,
2017-02-03,4985.13,4862.19,122.94,3034.36,3117.57,-83.21,,,
2017-02-05,5494.72,6106.54,-611.82,2530.28,1988.89,541.39,,,
2017-02-06,4246.62,4305.75,-59.13,2420.69,2198.4,222.29,,,
2017-02-08,4061.95,3588.23,473.72,2671.26,2904.21,-232.95,,,
2017-02-11,5441.78,4408.9,1032.88,4042.38,4498.89,-456.51,,,
2017-02-13,3863.41,3556.67,306.74,1862.36,2034.06,-171.7,,,
2017-02-14,4382.69,4389.14,-6.45,1763.12,1766.32,-3.2,,,
2017-02-15,5547.95,5322.11,225.84,2360.89,2111.91,248.98,,,
2017-02-16,5043.1,5258.79,-215.69,2876.6,2030.49,846.11,,,
2017-02-17,13253.0,5209.86,8043.14,3419.07,9051.06,-5631.99,,,
2017-02-20,3008.51,3441.89,-433.38,2689.5,1861.6,827.9,,,
2017-02-21,4031.4,5467.16,-1435.76,2984.2,1448.76,1535.44,,,
2017-02-22,5860.9,6120.11,-259.21,3705.51,2787.54,917.97,,,
2017-02-23,9571.26,9178.93,392.33,4954.39,5399.43,-445.04,,,
2017-02-27,5176.44,5321.99,-145.55,3684.94,3421.15,263.79,,,
2017-02-28,9291.34,8145.11,1146.23,3843.93,3575.59,268.34,,,
2017-03-01,1909.03,2409.52,-500.49,2124.08,1561.81,562.27,,,
2017-03-02,5123.63,4769.79,353.84,2354.95,2397.48,-42.53,,,
2017-03-03,5269.58,3740.1,1529.48,2282.05,3019.05,-737.0,,,
2017-03-04,3570.72,3036.27,534.45,3161.51,3128.22,33.29,,,
2017-03-05,3968.93,4486.67,-517.74,2603.01,2490.65,112.36,,,
2017-03-07,3498.42,4303.09,-804.67,3169.01,2214.67,954.34,,,
2017-03-08,5533.65,5509.58,24.07,3068.64,3457.98,-389.34,,,
2017-03-10,5770.2,6463.23,-693.03,3803.19,2250.78,1552.41,,,
2017-03-11,4660.27,14351.11,-9690.84,3877.08,3843.68,33.4,,,
2017-03-14,10204.74,6116.85,4087.89,3208.02,4727.96,-1519.94,,,
2017-03-15,5958.4,4817.27,1141.13,3197.36,3070.61,126.75,,,
2017-03-16,5577.13,4217.03,1360.1,3187.22,3275.39,-88.17,,,
2017-03-17,11396.65,9864.26,1532.39,2930.0,3641.5,-711.5,,,
2017-03-20,4931.64,4874.97,56.67,2173.08,2709.29,-536.21,,,
2017-03-21,8539.14,6876.42,1662.72,2426.26,3224.83,-798.57,,,
2017-03-22,6557.67,6201.03,356.64,2336.41,3116.32,-779.91,,,
2017-03-23,5979.77,4885.33,1094.44,2449.71,3040.49,-590.78,,,
2017-03-24,5351.9,4808.55,543.35,2903.05,2786.55,116.5,,,
2017-03-27,9200.02,8622.14,577.88,2616.14,3210.62,-594.48,,,
2017-03-28,11732.22,5316.84,6415.38,2972.23,2616.0,356.23,,,
2017-03-29,9130.0,8669.02,460.98,3914.8,2631.77,1283.03,,,
2017-03-30,12106.11,12038.14,67.97,6744.76,5042.97,1701.79,,,
2017-03-31,5359.55,5655.47,-295.92,5392.46,3893.05,1499.41,,,
2017-04-01,3428.23,4228.94,-800.71,1887.48,1460.39,427.09,,,
2017-04-05,5618.82,6219.94,-601.12,3929.12,3003.02,926.1,,,
2017-04-07,3749.62,4583.98,-834.36,2778.21,2482.33,295.88,,,
2017-04-08,4266.47,5120.27,-853.8,3948.95,2931.85,1017.1,,,
2017-04-09,2203.26,3077.17,-873.91,1883.01,1932.11,-49.1,,,
2017-04-10,3963.75,4595.89,-632.14,2814.19,2229.31,584.88,,,
2017-04-12,3988.6,4322.19,-333.59,3207.04,2430.86,776.18,,,
2017-04-13,3175.58,3583.46,-407.88,2628.59,2563.16,65.43,,,
2017-04-17,1954.86,2205.4,-250.54,2471.37,2523.75,-52.38,,,
2017-04-18,3463.95,4394.62,-930.67,3337.42,2459.34,878.08,,,
2017-04-19,3778.12,4451.5,-673.38,2995.01,2469.49,525.52,,,
2017-04-20,3959.27,4128.11,-168.84,3340.94,3332.12,8.82,,,
2017-04-21,5234.97,6213.31,-978.34,3546.28,2413.89,1132.39,,,
2017-04-24,4001.95,4281.5,-279.55,3479.94,2495.77,984.17,,,
2017-04-25,5634.16,5455.34,178.82,3952.59,2954.33,998.26,,,
2017-04-26,5358.25,5850.77,-492.52,3813.44,2802.06,1011.38,,,
2017-04-27,6340.04,6521.75,-181.71,3862.67,3629.36,233.31,,,
2017-04-28,4556.74,5707.17,-1150.43,3691.34,2006.9,1684.44,,,
2017-05-01,4518.96,4605.84,-86.88,2259.39,1810.32,449.07,,,
2017-05-04,7797.9,7457.77,340.13,3294.4,3488.45,-194.05,,,
2017-05-05,4839.14,5203.12,-363.98,2967.24,2669.13,298.11,,,
2017-05-06,4219.86,3743.22,476.64,1794.45,1780.83,13.62,,,
2017-05-07,3509.33,3281.76,227.57,2563.41,2488.05,75.36,,,
2017-05-09,2705.72,3084.88,-379.16,2497.88,2023.52,474.36,,,
2017-05-10,3201.46,3857.96,-656.5,2946.0,2426.97,519.03,,,
2017-05-12,3728.28,5198.84,-1470.56,3312.51,2238.12,1074.39,,,
2017-05-15,4613.57,4378.24,235.33,2187.18,2252.95,-65.77,,,
2017-05-16,5578.03,4719.74,858.29,2644.79,3046.68,-401.89,,,
2017-05-17,6286.61,7018.0,-731.39,3386.31,2771.8,614.51,,,
2017-05-18,5819.84,6180.43,-360.59,3714.44,2816.48,897.96,,,
2017-05-19,4715.86,5704.56,-988.7,3344.67,2995.46,349.21,,,
2017-05-22,4137.51,4458.78,-321.27,3653.14,2390.5,1262.64,,,
2017-05-23,5724.65,6125.18,-400.53,3415.7,3063.16,352.54,,,
2017-05-24,5943.44,5861.56,81.88,3164.59,2967.28,197.31,,,
2017-05-25,9071.94,8482.83,589.11,4990.22,5226.66,-236.44,,,
2017-05-26,4460.68,4734.82,-274.14,3727.23,2718.67,1008.56,,,
2017-05-29,3898.94,4608.91,-709.97,3431.84,3141.31,290.53,,,
2017-05-30,3345.86,3562.96,-217.1,2893.71,2526.74,366.97,,,
2017-05-31,16708.87,15659.94,1048.93,3785.15,4724.69,-939.54,,,
2017-06-01,3502.2,3757.41,-255.21,2563.28,2397.99,165.29,,,
2017-06-02,4079.23,4482.75,-403.52,2774.48,2324.96,449.52,,,
2017-06-03,4328.99,3764.84,564.15,2032.43,2514.39,-481.96,,,
2017-06-04,5130.01,4987.33,142.68,3106.15,3311.79,-205.64,,,
2017-06-06,4247.75,4186.59,61.16,2305.82,2665.83,-360.01,,,
2017-06-07,4316.86,4332.15,-15.29,2887.4,2571.45,315.95,,,
2017-06-09,3017.58,4370.6,-1353.02,2502.0,2450.43,51.57,,,
2017-06-10,3601.52,4641.92,-1040.4,3978.12,2738.38,1239.74,,,
2017-06-11,5164.32,4588.05,576.27,3987.48,4251.32,-263.84,,,
2017-06-12,4819.29,6037.21,-1217.92,3416.35,2421.24,995.11,,,
2017-06-13,3941.55,4253.95,-312.4,2480.57,2175.99,304.58,,,
2017-06-14,6715.41,6876.54,-161.13,2760.9,2689.25,71.65,,,
2017-06-15,4998.79,5644.14,-645.35,3015.31,2160.46,854.85,,,
2017-06-16,7936.21,8700.69,-764.48,3555.73,2664.82,890.91,,,
2017-06-19,3843.21,4093.6,-250.39,2539.58,2009.68,529.9,,,
2017-06-20,4296.89,4609.73,-312.84,2580.21,2103.08,477.13,,,
2017-06-21,4834.65,4987.47,-152.82,6553.95,6595.34,-41.39,,,
2017-06-22,6372.36,6179.68,192.68,3449.68,2994.47,455.21,,,
2017-06-23,4875.82,4605.87,269.95,2537.14,2582.92,-45.78,,,
2017-06-28,5176.44,5645.53,-469.09,2849.83,2680.86,168.97,,,
2017-06-29,6833.65,7974.42,-1140.77,4728.68,4128.45,600.23,,,
2017-06-30,4385.21,4545.69,-160.48,3250.32,2054.61,1195.71,,,
2017-07-02,4363.17,4162.04,201.13,8952.68,7332.65,1620.03,,,
2017-07-03,4820.04,3899.58,920.46,1842.82,2916.57,-1073.75,,,
2017-07-04,5081.79,5344.16,-262.37,3720.66,3305.72,414.94,,,
2017-07-06,5067.47,4993.68,73.79,2489.86,2323.64,166.22,,,
2017-07-07,3685.53,4207.61,-522.08,3084.09,2364.01,720.08,,,
2017-07-08,3789.74,3988.95,-199.21,2572.38,2264.23,308.15,,,
2017-07-09,5168.73,5732.73,-564.0,3065.64,2820.32,245.32,,,
2017-07-11,5563.47,5102.0,461.47,4168.52,6214.59,-2046.07,,,
2017-07-12,4483.29,5558.91,-1075.62,3850.2,2923.52,926.68,,,
2017-07-13,5330.82,5389.97,-59.15,3269.46,2990.33,279.13,,,
2017-07-14,4265.62,3592.06,673.56,2472.46,2608.73,-136.27,,,
2017-07-17,4554.14,4225.53,328.61,2374.8,2821.94,-447.14,,,
2017-07-18,6676.25,6358.81,317.44,3017.29,3992.3,-975.01,,,
2017-07-19,6569.88,5523.23,1046.65,3503.0,3515.48,-12.48,,,
2017-07-20,4299.1,4144.19,154.91,3220.94,3220.86,0.08,,,
2017-07-21,5313.04,5300.14,12.9,2719.65,2571.99,147.66,,,
2017-07-24,4789.38,5156.22,-366.84,3149.51,2480.64,668.87,,,
2017-07-25,5603.93,5333.16,270.77,3501.33,3710.83,-209.5,,,
2017-07-26,5423.43,5484.03,-60.6,3544.97,2868.36,676.61,,,
2017-07-27,9719.93,7850.01,1869.92,5749.88,6409.91,-660.03,,,
2017-07-28,5141.27,5364.39,-223.12,3627.12,3202.45,424.67,,,
2017-07-31,5485.32,6682.26,-1196.94,4864.71,3096.28,1768.43,,,
2017-08-02,4524.65,4652.34,-127.69,1952.93,2119.75,-166.82,,,
2017-08-03,7540.73,3967.69,3573.04,1678.6,3413.72,-1735.12,,,
2017-08-05,3404.26,3946.73,-542.47,2951.37,2288.04,663.33,,,
2017-08-06,5834.64,5743.86,90.78,3641.87,2903.09,738.78,,,
2017-08-08,6245.66,4705.84,1539.82,3151.6,2353.05,798.55,,,
2017-08-09,3736.92,3993.34,-256.42,2859.43,2371.46,487.97,,,
2017-08-11,12418.41,16256.68,-3838.27,6917.14,3878.98,3038.16,,,
2017-08-12,6123.79,6798.95,-675.16,4426.73,3183.73,1243.0,,,
2017-08-14,3230.73,4869.56,-1638.83,3652.65,2033.48,1619.17,,,
2017-08-16,5399.89,6489.99,-1090.1,3569.72,2232.81,1336.91,,,
2017-08-17,3453.31,4434.36,-981.05,2764.95,1936.36,828.59,,,
2017-08-18,4784.99,6967.11,-2182.12,3699.36,3114.77,584.59,,,
2017-08-21,4236.34,6219.73,-1983.39,2929.98,2455.26,474.72,,,
2017-08-22,3415.48,4244.17,-828.69,2842.75,2407.7,435.05,,,
2017-08-23,3925.97,5083.49,-1157.52,3112.84,2183.0,929.84,,,
2017-08-24,4243.92,4940.85,-696.93,3686.43,2642.05,1044.38,,,
2017-08-28,5926.89,6051.63,-124.74,2546.38,2070.12,476.26,,,
2017-08-29,4264.09,5723.73,-1459.64,2985.42,1594.09,1391.33,,,
2017-08-30,4169.51,4181.97,-12.46,2238.99,1948.21,290.78,,,
2017-08-31,8381.82,8304.24,77.58,4406.12,3896.41,509.71,,,
2017-09-01,2183.14,2508.24,-325.1,1919.83,1823.01,96.82,,,
2017-09-02,4782.57,4425.94,356.63,1898.95,2278.58,-379.63,,,
2017-09-03,4304.41,3816.8,487.61,2646.67,2635.69,10.98,,,
2017-09-05,4955.74,4622.87,332.87,2367.71,2350.79,16.92,,,
2017-09-06,4014.78,4115.77,-100.99,2536.55,2211.85,324.7,,,
2017-09-08,3238.44,4079.88,-841.44,2886.47,2333.3,553.17,,,
2017-09-10,2882.87,3357.98,-475.11,2585.48,2530.06,55.42,,,
2017-09-11,5653.62,6367.37,-713.75,3444.24,3212.99,231.25,,,
2017-09-13,3695.52,4522.29,-826.77,3379.36,2653.46,725.9,,,
2017-09-14,3693.01,5027.24,-1334.23,3604.18,2810.87,793.31,,,
2017-09-15,11764.47,11345.61,418.86,3049.33,2923.78,125.55,,,
2017-09-18,3383.14,3480.06,-96.92,3443.44,2667.83,775.61,,,
2017-09-19,2984.38,4704.0,-1719.62,3602.27,3679.95,-77.68,,,
2017-09-20,6115.16,7300.6,-1185.44,3088.33,2142.1,946.23,,,
2017-09-21,4776.11,5981.06,-1204.95,3754.57,2338.02,1416.55,,,
2017-09-22,4528.7,5770.43,-1241.73,4204.67,3683.5,521.17,,,
2017-09-25,5502.66,6752.11,-1249.45,4502.22,3492.24,1009.98,,,
2017-09-26,3556.76,5472.3,-1915.54,4433.83,2896.73,1537.1,,,
2017-09-27,5383.36,6239.64,-856.28,4231.83,2373.54,1858.29,,,
2017-09-28,7171.4,12499.86,-5328.46,9521.63,4325.03,5196.6,,,
2017-09-29,4905.51,6452.37,-1546.86,4959.5,2894.87,2064.63,,,
2017-10-01,3569.04,3590.24,-21.2,2458.26,2204.9,253.36,,,
2017-10-02,4927.71,4423.2,504.51,2493.61,2718.37,-224.76,,,
2017-10-03,4622.04,4209.9,412.14,2505.54,2519.45,-13.91,,,
2017-10-04,3747.19,4463.38,-716.19,2856.64,2654.95,201.69,,,
2017-10-05,4631.97,3738.61,893.36,2359.75,2589.48,-229.73,,,
2017-10-07,2286.09,2183.82,102.27,2416.15,1521.58,894.57,,,
2017-10-08,4384.52,5555.73,-1171.21,4085.04,3263.32,821.72,,,
2017-10-10,3518.19,4023.01,-504.82,3045.65,2643.5,402.15,,,
2017-10-11,4690.07,5219.29,-529.22,5467.58,3546.71,1920.87,,,
2017-10-13,5348.89,7047.39,-1698.5,4722.6,3132.47,1590.13,,,
2017-10-16,5286.91,5316.83,-29.92,3215.99,2943.3,272.69,,,
2017-10-17,4373.7,4858.62,-484.92,3386.69,2577.66,809.03,,,
2017-10-18,4936.95,6188.11,-1251.16,4054.52,3150.25,904.27,,,
2017-10-19,15.36,59.1,-43.74,44.16,3.38,40.78,,,
2017-10-23,6646.46,6727.97,-81.51,3080.52,2772.68,307.84,,,
2017-10-24,4033.61,5340.37,-1306.76,3666.45,3074.17,592.28,,,
2017-10-25,13402.22,9819.72,3582.5,7808.67,7964.38,-155.71,,,
2017-10-26,10216.36,10591.99,-375.63,6751.09,7274.63,-523.54,,,
2017-10-27,6105.99,6746.94,-640.95,4154.09,4097.52,56.57,,,
2017-10-30,4946.4,5132.44,-186.04,3773.89,3634.21,139.68,,,
2017-10-31,5991.94,6523.76,-531.82,3905.61,3308.69,596.92,,,
2017-11-01,3906.72,4534.02,-627.3,3964.24,2848.09,1116.15,,,
2017-11-04,4659.06,5409.58,-750.52,3587.51,2760.85,826.66,,,
2017-11-05,5025.81,3719.1,1306.71,2585.8,3622.98,-1037.18,,,
2017-11-07,5716.84,5534.79,182.05,3394.66,3058.91,335.75,,,
2017-11-08,4119.5,6063.36,-1943.86,5085.82,3068.98,2016.84,,,
2017-11-09,3993.31,4385.83,-392.52,3741.67,2864.3,877.37,,,
2017-11-10,5489.27,5597.22,-107.95,3469.48,3235.68,233.8,,,
2017-11-12,4881.28,5066.88,-185.6,3098.14,2989.2,108.94,,,
2017-11-13,4620.5,4854.06,-233.56,3658.98,3927.75,-268.77,,,
2017-11-14,8052.25,5475.27,2576.98,3211.77,3213.07,-1.3,,,
2017-11-15,5294.73,5676.15,-381.42,3895.02,3025.93,869.09,,,
2017-11-16,4551.77,4999.19,-447.42,3181.07,2333.62,847.45,,,
2017-11-17,6715.94,5439.32,1276.62,4377.74,2910.8,1466.94,,,
2017-11-20,4698.76,5057.5,-358.74,2858.34,2245.34,613.0,,,
2017-11-21,5995.72,6722.73,-727.01,4073.23,3247.73,825.5,,,
2017-11-22,4717.84,5159.3,-441.46,3438.83,2601.61,837.22,,,
2017-11-23,4395.98,4322.76,73.22,3101.46,2879.25,222.21,,,
2017-11-24,4327.32,4743.6,-416.28,3389.69,2962.06,427.63,,,
2017-11-27,4087.75,4512.52,-424.77,2902.5,2833.1,69.4,,,
2017-11-28,4438.78,4426.54,12.24,3890.03,4318.18,-428.15,,,
