Date,FII_Buy,FII_Sell,FII_Net,DII_Buy,DII_Sell,DII_Net,Nifty_Close,Nifty_Change,Nifty_%Chg
2022-03-17,25393.17,22593.03,2800.14,7756.01,8434.46,-678.45,,,
2022-03-21,6838.69,9800.81,-2962.12,4611.3,4358.39,252.91,,,
2022-03-22,9858.98,9474.5,384.48,4499.91,5101.96,-602.05,,,
2022-03-23,10223.97,9742.64,481.33,4653.22,4947.45,-294.23,,,
2022-03-24,13101.11,14841.82,-1740.71,6980.92,4889.85,2091.07,,,
2022-03-25,6543.08,8050.45,-1507.37,5969.61,4596.59,1373.02,,,
2022-03-28,6114.46,6915.87,-801.41,5323.73,4162.03,1161.7,,,
2022-03-29,7360.87,7325.4,35.47,5860.54,4147.23,1713.31,,,
2022-03-30,10271.37,8913.9,1357.47,12848.14,11632.14,1216.0,,,
2022-03-31,12274.81,9186.08,3088.73,7944.47,6799.19,1145.28,,,
2022-04-01,5834.72,4560.86,1273.86,5250.38,4717.41,532.97,,,
2022-04-02,5377.41,7645.27,-2267.86,6196.26,5574.28,621.98,,,
2022-04-03,5996.25,13627.27,-7631.02,11668.66,6929.67,4738.99,,,
2022-04-04,7532.61,6380.4,1152.21,9883.2,8208.19,1675.01,,,
2022-04-05,17062.94,20351.12,-3288.18,6399.46,5061.46,1338.0,,,
2022-04-07,3981.28,6130.84,-2149.56,6461.14,4772.75,1688.39,,,
2022-04-08,8705.19,7230.42,1474.77,5255.26,5302.05,-46.79,,,
2022-04-13,5027.99,7089.03,-2061.04,6426.35,5015.5,1410.85,,,
2022-04-18,7589.12,13976.57,-6387.45,9637.18,6295.22,3341.96,,,
2022-04-19,9638.89,15510.58,-5871.69,10920.78,6939.97,3980.81,,,
2022-04-20,6339.45,9348.71,-3009.26,7915.34,5269.52,2645.82,,,
2022-04-21,9320.24,10033.93,-713.69,8635.07,5811.64,2823.43,,,
2022-04-22,7939.33,10401.05,-2461.72,6377.03,4774.68,1602.35,,,
2022-04-25,4932.28,8235.13,-3302.85,6432.06,4561.61,1870.45,,,
2022-04-26,7340.46,8514.51,-1174.05,6818.1,5174.26,1643.84,,,
2022-04-27,6385.59,10450.13,-4064.54,7425.48,5507.97,1917.51,,,
2022-04-28,12333.87,11590.65,743.22,5746.02,4965.08,780.94,,,
2022-04-29,9263.84,12912.14,-3648.3,8426.33,4936.03,3490.3,,,
2022-05-01,7610.53,7273.7,336.83,7001.1,5729.15,1271.95,,,
2022-05-04,7096.6,6721.71,374.89,6384.18,6278.76,105.42,,,
2022-05-05,5293.36,7368.1,-2074.74,7111.87,4882.56,2229.31,,,
2022-05-07,6675.59,5379.75,1295.84,5191.05,5448.64,-257.59,,,
2022-05-08,8348.69,6742.88,1605.81,7260.62,7756.56,-495.94,,,
2022-05-13,7660.72,11440.8,-3780.08,7960.57,4790.95,3169.62,,,
2022-05-16,4205.88,5994.81,-1788.93,4737.96,3309.57,1428.39,,,
2022-05-17,6128.11,8320.55,-2192.44,7315.14,5020.72,2294.42,,,
2022-05-18,8919.0,10173.64,-1254.64,5562.4,5186.79,375.61,,,
2022-05-19,6389.87,11289.79,-4899.92,7414.25,4188.71,3225.54,,,
2022-05-20,8550.14,9815.55,-1265.41,5724.32,3575.37,2148.95,,,
2022-05-23,7039.52,8990.69,-1951.17,6281.53,4836.14,1445.39,,,
2022-05-24,7947.05,10340.5,-2393.45,6171.84,4223.35,1948.49,,,
2022-05-25,6371.24,8174.3,-1803.06,7025.71,4795.89,2229.82,,,
2022-05-26,8248.29,9846.13,-1597.84,7535.24,4628.78,2906.46,,,
2022-05-27,4954.34,6897.44,-1943.1,6397.19,3669.72,2727.47,,,
2022-05-30,6853.96,6351.88,502.08,5979.06,4454.57,1524.49,,,
2022-05-31,45737.96,46741.52,-1003.56,8620.46,6775.31,1845.15,,,
2022-06-01,6563.72,8490.49,-1926.77,6661.19,5860.28,800.91,,,
2022-06-04,6324.77,8604.74,-2279.97,6961.91,6338.99,622.92,,,
2022-06-05,4525.89,10042.97,-5517.08,8522.04,5507.19,3014.85,,,
2022-06-06,4546.52,6944.17,-2397.65,5593.21,3653.21,1940.0,,,
2022-06-07,7355.76,7685.89,-330.13,7751.44,6287.11,1464.33,,,
2022-06-13,3927.38,8091.39,-4164.01,6969.98,4155.48,2814.5,,,
2022-06-14,4423.52,8925.77,-4502.25,7035.27,3227.67,3807.6,,,
2022-06-15,3943.45,7474.6,-3531.15,5417.16,2829.16,2588.0,,,
2022-06-16,4573.97,7831.62,-3257.65,6604.58,4675.44,1929.14,,,
2022-06-17,10292.63,18111.24,-7818.61,9889.7,3802.78,6086.92,,,
2022-06-20,4355.02,5572.14,-1217.12,6099.48,4006.09,2093.39,,,
2022-06-21,4617.83,7319.04,-2701.21,6527.22,3460.81,3066.41,,,
2022-06-22,4516.03,7436.64,-2920.61,4861.57,3002.5,1859.07,,,
2022-06-23,4603.67,6922.73,-2319.06,5620.06,3181.75,2438.31,,,
2022-06-24,4658.85,7012.62,-2353.77,5651.6,3438.16,2213.44,,,
2022-06-27,4539.25,5817.67,-1278.42,5101.29,3916.82,1184.47,,,
2022-06-28,5348.85,6593.29,-1244.44,5177.24,3971.61,1205.63,,,
2022-06-29,5946.83,6797.89,-851.06,8308.26,7460.8,847.46,,,
2022-06-30,9684.54,10822.59,-1138.05,6230.96,4852.76,1378.2,,,
2022-07-01,8183.82,7687.55,496.27,5718.29,5833.95,-115.66,,,
2022-07-02,6281.52,7438.75,-1157.23,4644.47,6020.96,-1376.49,,,
2022-07-03,7443.11,14925.19,-7482.08,13168.04,7837.01,5331.03,,,
2022-07-04,9346.3,14355.92,-5009.62,7676.3,5901.6,1774.7,,,
2022-07-06,5637.32,7931.3,-2293.98,5062.4,3751.26,1311.14,,,
2022-07-07,5847.89,6773.11,-925.22,6974.09,5993.5,980.59,,,
2022-07-13,5093.2,7932.72,-2839.52,6217.62,4418.4,1799.22,,,
2022-07-14,7139.02,6829.96,309.06,4224.29,4780.69,-556.4,,,
2022-07-15,5300.67,6950.03,-1649.36,5278.66,4219.2,1059.46,,,
2022-07-18,15055.01,14898.93,156.08,6273.77,5429.44,844.33,,,
2022-07-19,6177.59,5201.19,976.4,5085.73,5186.46,-100.73,,,
2022-07-20,7606.04,5825.1,1780.94,6032.73,6262.95,-230.22,,,
2022-07-21,8279.42,6480.1,1799.32,5071.58,5383.87,-312.29,,,
2022-07-22,5335.17,6010.62,-675.45,5072.01,4332.63,739.38,,,
2022-07-25,13602.03,14446.81,-844.78,5270.58,5342.84,-72.26,,,
2022-07-26,4031.75,5580.04,-1548.29,6428.26,5428.9,999.36,,,
2022-07-27,4940.81,5377.62,-436.81,5448.69,4736.66,712.03,,,
2022-07-28,7300.21,5662.52,1637.69,6941.15,6340.86,600.29,,,
2022-07-29,8531.17,7484.85,1046.32,6720.39,6721.3,-0.91,,,
2022-08-02,7225.08,9192.97,-1967.89,6674.2,5559.2,1115.0,,,
2022-08-03,8283.13,16425.73,-8142.6,12923.51,6433.92,6489.59,,,
2022-08-04,9818.98,10394.02,-575.04,8191.28,8207.79,-16.51,,,
2022-08-06,5468.82,7953.07,-2484.25,5508.57,3604.24,1904.33,,,
2022-08-07,6319.87,6429.18,-109.31,5321.64,5287.03,34.61,,,
2022-08-08,15834.69,14384.99,1449.7,5126.3,5267.03,-140.73,,,
2022-08-16,19799.1,18422.26,1376.84,5260.39,5396.63,-136.24,,,
2022-08-17,8665.91,6318.69,2347.22,5729.84,6240.07,-510.23,,,
2022-08-18,8396.74,10102.74,-1706.0,7491.59,7020.8,470.79,,,
2022-08-19,7018.49,5907.59,1110.9,5683.42,7316.63,-1633.21,,,
2022-08-22,6625.43,7079.2,-453.77,6533.57,6618.63,-85.06,,,
2022-08-23,7652.45,7089.45,563.0,5575.9,5791.1,-215.2,,,
2022-08-24,7251.04,7227.85,23.19,4986.06,5308.4,-322.34,,,
2022-08-25,6813.77,6444.71,369.06,5678.3,6012.61,-334.31,,,
2022-08-26,6125.88,6177.0,-51.12,5408.57,4954.98,453.59,,,
2022-08-29,5253.27,5814.49,-561.22,6370.85,6226.77,144.08,,,
2022-08-30,16145.25,11979.39,4165.86,6519.54,7176.26,-656.72,,,
2022-09-02,6152.38,7045.02,-892.64,7021.37,5228.02,1793.35,,,
2022-09-03,9370.8,14189.51,-4818.71,11078.08,7802.14,3275.94,,,
2022-09-05,5342.44,8704.24,-3361.8,7729.78,4652.54,3077.24,,,
2022-09-06,6196.55,7709.19,-1512.64,5297.49,3672.59,1624.9,,,
2022-10-01,7981.58,8105.81,-124.23,6150.78,5669.23,481.55,,,
2022-10-02,8660.61,10393.19,-1732.58,7853.15,5125.92,2727.23,,,
2022-10-03,10686.06,12667.21,-1981.15,9273.55,8327.84,945.71,,,
2022-10-05,6100.07,10060.66,-3960.59,7570.91,4612.51,2958.4,,,
2022-10-06,4287.93,8261.88,-3973.95,6105.56,3274.49,2831.07,,,
2022-10-08,9357.94,8296.06,1061.88,5466.36,6234.81,-768.45,,,
2022-11-01,7759.53,7647.62,111.91,5790.38,5411.64,378.74,,,
2022-11-02,9754.86,9646.33,108.53,5537.23,6234.13,-696.9,,,
2022-11-03,6250.92,8514.82,-2263.9,6786.33,5099.48,1686.85,,,
2022-11-04,5921.1,7066.3,-1145.2,5873.7,6360.2,-486.5,,,
2022-11-05,5988.39,9597.74,-3609.35,8400.88,4219.68,4181.2,,,
2022-11-07,5294.47,5464.98,-170.51,4558.1,4855.09,-296.99,,,
2022-11-08,9030.9,6732.82,2298.08,5758.11,6487.67,-729.56,,,
2022-12-01,6981.26,7982.83,-1001.57,7458.25,6126.24,1332.01,,,
2022-12-04,7047.27,10175.66,-3128.39,6629.33,5759.32,870.01,,,
2022-12-05,6018.03,11273.78,-5255.75,9487.39,4671.75,4815.64,,,
2022-12-07,4650.66,6216.34,-1565.68,3493.93,3353.22,140.71,,,
2022-12-08,8260.13,5219.67,3040.46,5752.42,6591.87,-839.45,,,
