,ICICI_Close_ret,Nifty_Close_ret,BankNifty_Close_ret,Gold_Close_ret,USD_INR_ret,Bond_10Y_ret,Bond_5Y_ret,US_10Y_ret,US_5Y_ret,FII_Net_chg,DII_Net_chg,CPI_Index_chg,WPI_Index_chg,Trade_Balance_Billion_USD_chg,Repo_Rate_%_chg,CRR_%_chg,Real_GDP_YoY_Growth_%_chg,Net Profit (₹ Cr)_chg,NII (₹ Cr)_chg
2024-03-14,-0.00032294977404313287,0.006748394232673185,-0.004081247250199425,-0.0057163638155206895,0.00012075107181233747,0.0002840909110016131,0.0008523938575491181,0.024971839292039246,0.02593876505488412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,-0.00300369569811905,-0.005583024746448362,-0.0041944623680132565,-0.0026386845425951824,0.0004828585318345554,0.002978091969198496,0.0021278112858323936,0.001395034434403345,0.006033906168527799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18,0.000786483635193951,0.001467800056624233,-0.00039075078311927785,0.0015747582428707817,0.0003619909541792147,0.0035338223219242987,0.002547411510608179,0.008329583455504849,0.007835928547381747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,0.00254016183696821,-0.010860963960358783,-0.004111370225024453,-0.0020384080923120792,0.0014466548635093703,0.0011281907838870445,0.0014124296133423584,-0.009957294457603839,-0.012241745159618267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-20,0.0005073962784448784,0.0009918508439663014,-0.0015945153881094633,0.0007416687251718953,0.002045851847821317,0.0002818489308399149,0.0018331810816609117,-0.005600987501482045,-0.014277567228078079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,-0.00249276537924662,0.007883528864675105,0.008043417636968767,0.01128966261576579,-0.0003607286758289699,-0.006644542718668613,-0.004943163797519542,-0.00046813088829916646,0.0025896847230201235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22,0.007826561668336814,0.0038450866714008036,0.0038237170370743288,-0.011196893703511956,0.004559643128878153,0.005234503003941705,0.005224893620484622,-0.012486903741395636,-0.012540085269502914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-25,0.0,0.0,0.0,0.00770847852509448,-0.0013177599990157214,0.0,0.0,0.00826349846372947,0.007826434801137963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,-0.006071860334569254,-0.004174507484794188,-0.005639639283031869,0.0003678047123048936,-0.0011994723760280854,0.0002821670447615861,0.0008447135515657363,-0.004477343780833465,-0.001891676440433193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-27,4.6252293446452396e-05,0.005391158338500764,0.003978111273917317,0.006870990033479146,0.0002400096015363414,-0.002400961537538262,-0.002254157054799196,-0.009015507193573505,-0.008795896952897227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,0.008773403864114047,0.009145057280234776,0.007212263348418653,0.012159770828042574,0.00011998320249549384,-0.0028320607997186185,-0.005515889807132501,0.0023803277374945964,0.007611737046234206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29,0.0,0.0,0.0,0.0,-0.00011998320249553075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,0.00579126901793895,0.006032745520934439,0.00958053321340379,0.008576849575533693,0.00023995201074937856,0.0,0.0,0.028824525669798127,0.027578292744097135,0.0,0.0,0.5507999999999811,0.0,2.028115003099263,0.0,0.0,-0.054112228989078304,285.333989643081,302.904463316525
2024-04-02,-0.016920419245433492,-0.00038736104211539534,-0.0006896448060667522,0.010895049405066982,-0.00047996161228561196,0.00790964575678119,0.006079905614526662,0.008281569277215331,0.0036816127652277574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,-0.0037066202043438278,-0.0008309754048160305,0.0016560060587600706,0.014664135564459967,0.0013193405212120683,-0.0005629046025359464,0.0019715539409748107,-0.0022935221717213707,-0.0036816127652277283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,0.0015307135421990985,0.0035595696965144527,0.009124806993208444,-0.002443644773025144,0.00011985377853361867,-0.001408649338438796,-0.0036645566026928785,-0.01061875250929663,-0.010660588967985109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,0.004208643679433999,-4.22476898839797e-05,0.008953612532067159,0.015993363911782323,-0.0017993167452678004,0.0032369319657038877,0.000987933183168509,0.015886087259826043,0.01755246332281623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,0.0034552825300337964,0.006755296273493474,0.001826395888574812,0.002576546332762105,-0.0004803650866959919,0.005185352519692021,0.005205780310763848,0.010452266498054481,0.014996869206205358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,0.01813925285908309,-0.0010395619844089984,0.003059258800255826,0.005047944048811655,-0.0008411945457875506,0.0,0.0,-0.013196917613477358,-0.012938589544907373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,0.002120538251948451,0.004892486360835239,0.005240663714303768,-0.005948917440644637,0.002281598107756351,-0.0053258710332373255,-0.0026698533388862353,0.04347531265870044,0.05294829326908987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,0.0,0.0,0.0,0.010759197967561912,-0.0021613841267258123,0.0,0.0,0.0035026897829055137,0.0017320580024078318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,-0.004517190349010964,-0.01035502147176367,-0.008652966253831182,0.0005943121990892287,0.004796747415268454,0.008814327790757264,0.009801254603176594,-0.016970134791739113,-0.019659906086390965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,-0.023870097311058956,-0.011024443666037696,-0.01642799754713553,0.00406612066202905,-0.0013168135020647236,-0.0005573359486612527,-0.0004180893378438878,0.028269596379223612,0.024407397883927717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,-0.010534178419582155,-0.005610032105390299,-0.006056183136507173,0.010511806622644015,0.0007184768600292164,0.00250556923953433,0.0036176469119188373,0.006676053291935763,0.007934035128995773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,0.0,0.0,0.0,-0.00802108139040866,0.0,0.0,0.0,-0.01601070161189534,-0.013980237455534502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,-0.010930649828492761,-0.006888920065700564,-0.008785522260211872,0.004459451082454631,-0.0001197103012144245,-0.0018089478250863332,-0.0023639029293451097,0.013431700775993646,0.014834146574453009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,0.011118067499551333,0.006848265696137249,0.010665359630509439,0.006735379565596977,-0.0008383736044084377,0.006247850938362949,0.008732469380221129,-0.006909996444755466,-0.006207834481993348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,0.018014341139394905,0.008515605079627573,0.007345656080200329,-0.02798980048135961,0.00011981069923888119,-0.004577936829176623,-0.0055355801469840525,0.0017320580024078318,0.0008584911778131284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,0.003307390389195923,0.0014137138340638612,0.0009500103141427059,-0.001931372558694458,-0.0013187078575885372,-0.003482140157537004,-0.004171887569406493,-0.005422439235679517,-0.008402410207026341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,0.005944202480269627,0.001536747364098986,0.004545599196794767,-0.0013756724603899396,-0.00023995201074936836,0.0026475316795448603,0.0018099552452393861,0.011675786869912632,0.009688868837324739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,0.0153814283275265,0.007468967297299811,0.006328873457183694,0.0022774857931127522,-0.00036003600748951036,0.0025017386223826254,0.0025006959405694438,0.011541034695399056,0.010656578185955654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,-0.005266329797959914,-0.006685928069119567,-0.0060788314411224925,0.0021438073190774686,0.0008398824658328066,-0.0006942998265437891,-0.0009717499202942726,-0.007893310838819521,-0.005314093827817346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,0.046082959303322124,0.009917283345523465,0.025056342377252933,0.004529666146779777,0.0009590027107557426,-0.00041681139887916646,0.0008329863038919929,-0.011849821998672645,-0.011360099479089926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,-0.008439609098122348,-0.0017039682453004383,-0.000552531081082572,-0.02329297954868033,-0.0002396644708894675,-0.00013897574895541923,0.00041623309653985105,0.015484186553311017,0.017945388801245382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0,0.0037026594091494527,0.00011983941532718939,0.0,0.0,-0.019610602259967722,-0.023349075559722987,0.0,0.0,0.5509000000000128,0.0,-2.0336355048577626,0.0,0.0,0.0,0.0,0.0
2024-05-02,-0.009564042950856099,0.0019158763335262374,-0.003360094686002236,-0.0003043861623244103,-0.0001198394153271162,-0.00459706876309027,-0.005145689679555095,-0.005236689099775983,-0.010238610862609571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,0.0022793436351687814,-0.0076389620148829334,-0.006265646258022191,-8.696932457233537e-05,-0.00011985377853372877,-0.0018167847915261475,-0.0019539433990522605,-0.015654624271457928,-0.018787167699614075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,0.0037144139441588585,-0.0014760226012829026,-0.0005775982918250629,0.00978239943094232,0.0005991252950168447,-0.005751576492309914,-0.00700970205142921,-0.002447471817777898,0.0002230736332547417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,-0.012641794122606817,-0.0062665796554610105,-0.012553058939861368,-0.002760589407145369,0.00035930295613802,0.002950061843086469,0.0036511766442950703,-0.005808779484066701,-0.0026802801596961545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,-0.007893850261836548,0.0,-0.005487704189704092,-0.0006912606128823438,-0.0007187350572940008,0.001261652932477329,0.0009807356302732214,0.00647691433071319,0.0066874374423747055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,-0.006521755499400026,-0.015590012996666094,-0.011165621346124508,0.007964395898361993,0.000718735057293983,-0.000420374139168883,-0.0005603025780426666,-0.009618734561506912,-0.009150803622768827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,0.001209288025067103,0.004439599522660019,-0.0014075985634430799,0.01498089474872309,0.00035917390389129917,-0.0011218624090660518,-0.0022443549889425113,0.012286607094677581,0.012920671323700126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,0.009754896017301994,0.002212518664983643,0.006997649553708613,-0.013267171767020015,-0.0007184768600292907,-0.0015446187161450044,-0.00014043957610329963,-0.005119708452576109,-0.0042142799396910615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,-0.00662649829488652,0.005135117275633606,0.002203614404426075,0.007378135479851928,0.00023954964780977783,-0.0009841828562425887,-0.0002809383358834496,-0.00806631630088769,-0.009154889931981984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,0.0033853911289182426,-0.0007789037357247285,-0.003600330070505279,0.014888214910604233,-0.00047915669340335725,-0.0032405805040657248,-0.0036593988760396123,-0.020225714774411544,-0.02314608322669456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,0.0059413962841620765,0.00911570311987133,0.006054543684896279,-0.0036487767790969396,0.0,-0.001412230145741491,-0.0021172991183136917,0.004809332280088948,0.009823087711788242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,-0.0004865085591553677,0.0027746873362616406,0.0028846676903923735,0.013438686241467436,-0.001438849169099067,0.002681534314467098,0.0015531242091322453,0.009776188260153272,0.009502292351848445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,0.0,0.0,0.0,0.008955695038778591,0.0,0.0,0.0,0.0038387134795023225,0.0035962714487808595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,-0.008483480736265744,0.002798133238882937,-0.0014027980671466199,-0.005025116242057949,-0.00036003600748951036,-0.0023989286887342895,-0.0038165287685700162,-0.00519711121759632,-0.004722804072721716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,-0.008826036423377873,0.0030469687473969323,-0.005556720706948552,-0.01351119128257647,-0.0006003482199884132,-0.011509896159512064,-0.003546857658898101,0.004520799022848169,0.008306295287334217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,0.020841578804286994,0.01623413013834582,0.020438758407350825,-0.02294667031813439,0.0001200984808985223,0.0,0.0,0.009204215780226167,0.011779216730922179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,-0.0022502473319671807,-0.00045948127907615604,0.004154832161642912,-0.0010712373814988035,-0.002163982570837862,0.00014290818173660712,0.0005683432946394272,-0.0017892863377330314,0.0004417616735000878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27,-0.0019010999583396727,-0.0010743358183047916,0.006313333046136753,0.0,0.0,-0.002432220957231976,-0.00042622718553922016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,-0.0025259024954869956,-0.00193357757447097,-0.0028377735007864874,0.0096849750810076,0.0008421053129220893,0.002003435129180201,0.0009942476495477166,0.016650359291596695,0.013163846247035486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-29,-0.02238802398339814,-0.0080474093408375,-0.013125422060961147,-0.0063464816760843545,0.00204216540430326,0.0018567455166458853,0.0021272077793753896,0.017892743675129767,0.011701190395817069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-30,0.010561017360143013,-0.00956116224385675,0.003724908672137253,0.001110289464388048,-0.0006002040874019676,-0.0007137249607095824,-0.00042507970884490836,-0.01525420118223009,-0.015194598811653503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,0.0065780320123421,0.0018680341105537352,0.006176103989232917,-0.00857307357068379,0.0017995326072697282,-0.002430482288740492,-0.0002834868906298627,-0.008822280988381927,-0.009670437831199138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03,0.03415418872141739,0.030771373178016658,0.039939725361496925,0.010151150585457774,-0.003482023089491864,-0.005598234673896335,-0.003692661489009554,-0.02512469303534802,-0.024819622782214973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,-0.05616996723241877,-0.030048156997175442,-0.04159448508145739,-0.009032443941432378,0.004560190309837061,0.012303445615137494,0.011037327273984668,-0.015106715619309272,-0.014825127260623806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,0.03413032204022037,0.030771373178016658,0.042442734306210546,0.012223460620860391,-0.0017975917118064374,-0.0009958034822460302,-0.002254157054799196,-0.010898642679914236,-0.010626110916813472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06,0.0015772737239382615,0.008848783029735371,0.004825740326486466,0.00685801971176186,0.0011987534401231496,-0.0015668402892110333,-0.007219225918041658,-0.0018669542979185196,-0.0032566708758251387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07,0.010124999256048282,0.02033183181806326,0.010319487659455055,-0.027849130615993235,-0.0010788134099944551,0.00042756360659902806,-0.0022756374491111286,0.0342128860657449,0.03749868713140771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10,0.0018704340701652165,-0.0013298220789751808,-0.0004478783690898994,0.0010839169709689002,0.001438159404159126,0.001992883221852441,0.001280683205992564,0.008765093914748267,0.0062640819118003135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,-0.0049955087953987825,0.00024290193115634738,-0.0015107243629730088,-8.664897474244984e-05,0.0,-0.002563008664889495,-0.001138304050060392,-0.014651464537262288,-0.01482839607192264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,0.0012065859692499542,0.002494199810096445,0.003802212283286512,0.012275377571110555,0.0008379721565349538,-0.0002851846589983985,0.0007115918609527252,-0.025061601485131303,-0.026607113591442313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13,-0.010957197891843845,0.0032512085635553246,-0.0009705529110232862,-0.015444010517410593,-0.000598479879016219,-0.003714820674347854,-0.002706747147269572,-0.013360133156125876,-0.015932820121327514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14,-0.001536285580949377,0.0028464728647632507,0.0031107246803848657,0.013472849167638714,0.0002394349347007179,-0.00028632784733909934,-0.0008562866228933442,-0.005916499603203433,-0.0018913418886883607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,0.0,0.0,0.0,-0.008182999621581656,-0.00023943493470080356,0.0,0.0,0.015544351528228787,0.017359187580220644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18,0.015436690875993104,0.0039257349959185015,0.008739318314281258,0.007753980763100305,-0.0011980353655293289,-0.000429645549036708,0.0008562866228932521,-0.014595315394928716,-0.015467845691532383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19,0.019054013751059508,-0.0017801967265448713,0.018797926255818602,0.0,0.0,-0.0010032247348048821,-0.001427551991185335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20,0.010733442216422633,0.0021663878659495613,0.007466488701992967,0.009991179448078678,0.002394637159619831,0.00028673835321906725,0.0,0.008735784144282556,0.007529350396922086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21,0.00159798412197221,-0.0028002164622532473,-0.0023548976111389904,-0.016016849994939065,-0.0010768771606040517,-0.0004301383678048956,-0.0001428673479107764,0.0007049189593111783,0.0011713986615774852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24,0.009833605112780634,0.0015625352218749532,0.0008223255177726104,0.005854053366742159,-0.0013177599990157214,-0.000286861734612033,-0.0002857959436429191,-0.002116361613639189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,0.02352256203684141,0.007763664467508334,0.017296015872525123,-0.0057676319065113404,-0.00023977940409805273,0.0017199373596364837,0.0018562152827390672,-0.002356878020051157,-0.0018748299558386714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
