Date,ICICI_Close,Nifty_Close,BankNifty_Close,Gold_Close,USD_INR,Bond_10Y,Bond_5Y,US_10Y,US_5Y,FII_Net,DII_Net,CPI_Index,WPI_Index,Trade_Balance_Billion_USD,Repo_Rate_%,CRR_%,Real_GDP_YoY_Growth_%,Net Profit (₹ Cr),NII (₹ Cr),Nifty_RSI_14,BankNifty_RSI_14,ICICI_RSI_14
2011-11-16,143.42727661132812,5030.4501953125,9061.5498046875,1773.800048828125,50.66,8.977,8.834,2.0239999294281006,0.8970000147819519,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,42.434876981106385,36.05025251696467,34.06289645867123
2011-11-17,141.49090576171875,4934.75,8930.900390625,1719.800048828125,50.95,8.838,8.779,1.9579999446868896,0.8690000176429749,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,37.2788354362856,33.4991124886884,32.52332506679697
2011-11-18,140.0181884765625,4905.7998046875,8850.25,1724.699951171875,51.23,8.856,8.8,2.01200008392334,0.921999990940094,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,35.8593868166037,31.993969351972495,31.362299747543886
2011-11-21,133.0181884765625,4778.35009765625,8554.150390625,1678.300048828125,52.06,8.837,8.808,1.962000012397766,0.906000018119812,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,30.37588163031269,27.16768243955893,26.51686954343465
2011-11-22,135.53636169433594,4812.35009765625,8611.7001953125,1702.199951171875,52.48,8.844,8.818,1.9390000104904177,0.8849999904632568,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,33.30588210925275,29.396934977847636,30.666773952596415
2011-11-23,132.1272735595703,4706.4501953125,8399.2998046875,1695.699951171875,52.26,8.812,8.786,1.878999948501587,0.878000020980835,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,29.186007500604276,26.20852695795207,28.333885913712905
2011-11-24,132.74545288085938,4706.4501953125,8472.5,1695.699951171875,52.26,8.793,8.774,1.878999948501587,0.878000020980835,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,,29.064013173206547,29.382936393804243
2011-11-25,130.58181762695312,4710.0498046875,8488.599609375,1685.5,52.23,8.811,8.805,1.9670000076293943,0.9380000233650208,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,29.50520875143276,29.708280103901444,27.84652407125948
2011-11-28,136.33636474609375,4851.2998046875,8793.150390625,1710.800048828125,51.94,8.827,8.77,1.9579999446868896,0.915000021457672,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,40.7848678068,40.68329900325723,37.24528744993419
2011-11-29,133.44544982910156,4805.10009765625,8623.900390625,1713.4000244140625,51.9,8.825,8.768,1.996000051498413,0.9279999732971193,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,38.60885562895858,37.206544049952264,34.79330168754868
2011-11-30,129.53636169433594,4832.0498046875,8564.099609375,1745.5,52.12,8.738,8.729,2.068000078201294,0.9520000219345092,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,40.59975810296205,36.034773496988734,31.749551252962338
2011-12-01,138.57272338867188,4936.85009765625,8895.2998046875,1735.300048828125,51.36,8.697,8.684,2.117000102996826,0.9710000157356262,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,47.70238890134488,46.15003437352578,43.9549849295406
2011-12-02,143.2181854248047,5050.14990234375,9172.75,1747.0,50.5,8.647,8.612,2.0420000553131104,0.9229999780654908,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,54.0932441050789,52.87328698942354,49.00396976809634
2011-12-05,141.73635864257812,5039.14990234375,9173.75,1730.699951171875,51.31,8.577,8.548,2.053999900817871,0.9359999895095824,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,53.41081965743987,52.8961140706501,47.53296135556292
2011-12-06,141.73635864257812,5039.14990234375,9173.75,1727.9000244140625,51.23,8.577,8.548,2.0929999351501465,0.944000005722046,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,,,
2011-12-07,139.6090850830078,5062.60009765625,9176.25,1740.9000244140625,51.62,8.594,8.472,2.0169999599456787,0.878000020980835,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,54.72221954097943,52.95746182537603,45.4248758238707
2011-12-08,135.3272705078125,4943.64990234375,8915.7001953125,1709.800048828125,51.7,8.519,8.422,1.972000002861023,0.8399999737739563,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,47.429318304956226,46.20358634184599,41.440941532987246
2011-12-09,132.9363555908203,4866.7001953125,8811.099609375,1712.800048828125,51.87,8.533,8.465,2.052000045776367,0.8809999823570251,325.91,-1300.31,75.35862,90.6505440080816,-12.92016,6.0,6.0,5.440010218533042,1236.0,2341.0,43.39981937578643,43.789125277225565,39.36484332277381
2011-12-12,128.56362915039062,4764.60009765625,8543.400390625,1664.199951171875,52.6,8.446,8.423,2.009000062942505,0.859000027179718,325.91,-1300.31,75.35862,90.6505440080816,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,38.70156468635027,38.276323180873426,35.82949775621405
2011-12-13,128.44544982910156,4800.60009765625,8571.9501953125,1659.9000244140625,53.09,8.403,8.396,1.962000012397766,0.8489999771118164,325.91,-1300.31,76.12368999999998,90.6505440080816,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,41.12183528328771,39.15608279188068,35.73608542993958
2011-12-14,128.07272338867188,4763.25,8533.0,1584.300048828125,53.71,8.491,8.446,1.9010000228881836,0.8479999899864197,325.91,-1300.31,76.12368999999998,90.6505440080816,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,39.38438445582923,38.3529231395496,35.42241396303433
2011-12-15,127.01818084716795,4746.35009765625,8445.099609375,1574.5999755859375,53.55,8.486,8.456,1.912999987602234,0.8539999723434448,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,38.589890287674834,36.53179899206699,34.49975204277838
2011-12-16,122.90908813476562,4651.60009765625,8171.89990234375,1595.5999755859375,52.49,8.379,8.368,1.8539999723434448,0.8149999976158142,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,34.39998151051489,31.5219138596847,31.100394400072616
2011-12-19,119.49090576171876,4613.10009765625,7920.75,1594.4000244140625,52.69,8.329,8.333,1.812999963760376,0.8059999942779541,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,32.8397225093435,27.753856424236773,28.57782015628105
2011-12-20,118.8000030517578,4544.2001953125,7798.5498046875,1615.5999755859375,52.76,8.276,8.316,1.924999952316284,0.859000027179718,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,30.199833899944323,26.11791762118928,28.082013162699724
2011-12-21,127.6999969482422,4693.14990234375,8189.14990234375,1611.9000244140625,52.39,8.34,8.277,1.9670000076293943,0.9169999957084656,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,41.2036264488565,38.580191831112366,42.03343864758923
2011-12-22,132.3909149169922,4733.85009765625,8384.650390625,1608.9000244140625,52.56,8.333,8.289,1.950999975204468,0.9169999957084656,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,43.81028582906048,43.69906063259177,47.783132128457574
2011-12-23,131.22726440429688,4714.0,8296.4501953125,1604.699951171875,52.78,8.365,8.329,2.0299999713897705,0.984000027179718,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,42.8133576531486,41.99844887406041,46.54964965917668
2011-12-26,132.654541015625,4714.0,8374.5498046875,1604.699951171875,52.78,8.49,8.404,2.0299999713897705,0.984000027179718,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,,44.07389584639644,48.31210248685272
2011-12-27,132.0181884765625,4750.5,8275.5,1594.199951171875,52.93,8.476,8.414,2.009000062942505,0.9679999947547911,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,45.279144667798704,42.02027452709226,47.55913673296004
2011-12-28,126.79090881347656,4705.7998046875,8111.39990234375,1562.9000244140625,52.88,8.478,8.387,1.9079999923706057,0.9020000100135804,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,42.84279298518433,38.795083015453514,41.79649304024727
2011-12-29,124.71817779541016,4646.25,8027.39990234375,1539.9000244140625,53.0,8.536,8.417,1.8969999551773071,0.875,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,39.77249712605109,37.22026208057404,39.74026868881257
2011-12-30,124.48181915283205,4624.2998046875,7968.64990234375,1565.800048828125,53.01,8.56,8.468,1.871000051498413,0.8299999833106995,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,38.67236237107771,36.11601172563221,39.50162014601237
2012-01-02,126.64545440673828,4624.2998046875,7995.0498046875,1565.800048828125,53.01,8.409,8.403,1.871000051498413,0.8299999833106995,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,,37.02021982719284,42.88297545535546
2012-01-03,131.96363830566406,4765.2998046875,8340.2998046875,1599.699951171875,53.11,8.357,8.351,1.9600000381469729,0.8859999775886536,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,48.5225681852591,47.487927421158915,50.24426935258683
2012-01-04,135.1090850830078,4749.64990234375,8408.400390625,1611.9000244140625,52.85,8.364,8.339,1.9950000047683716,0.8889999985694885,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,47.60855745508723,49.27870887073791,54.018877112075714
2012-01-05,136.0181884765625,4749.9501953125,8454.900390625,1619.4000244140625,52.89,8.328,8.317,1.993000030517578,0.878000020980835,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,47.62894275341867,50.51951564866661,55.07956663452312
2012-01-06,136.6727294921875,4754.10009765625,8488.25,1616.0999755859375,52.67,8.219,8.285,1.9609999656677248,0.8560000061988831,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,47.930463930708186,51.437089536059915,55.86890226448474
2012-01-09,135.96363830566406,4742.7998046875,8481.349609375,1607.5,52.39,8.201,8.255,1.9600000381469729,0.8410000205039978,325.91,-1300.31,76.12368999999998,91.346963040154,-14.22349,6.0,6.0,5.440010218533042,1236.0,2341.0,47.134664888677726,51.22541908648934,54.74656204570061
2012-01-10,140.81817626953125,4849.5498046875,8735.0498046875,1631.0,51.59,8.228,8.275,1.972000002861023,0.8539999723434448,325.91,-1300.31,76.12368999999998,91.346963040154,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,54.773808291211395,58.059082451910065,60.58441161037091
2012-01-11,141.845458984375,4860.9501953125,8839.7001953125,1639.199951171875,51.78,8.232,8.26,1.9040000438690183,0.8190000057220459,325.91,-1300.31,76.12368999999998,91.346963040154,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,55.513144396627006,60.516507769646665,61.71008521585014
2012-01-12,142.07272338867188,4831.25,8930.25,1647.300048828125,51.51,8.251,8.273,1.9329999685287476,0.8349999785423279,325.91,-1300.31,75.35862,91.346963040154,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,53.07871838109462,62.56060955601366,61.96885288594695
2012-01-13,143.53636169433594,4866.0,8975.0498046875,1630.4000244140625,51.43,8.192,8.251,1.8530000448226929,0.7820000052452087,325.91,-1300.31,75.35862,91.346963040154,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,55.53564902718332,63.56562237450072,63.67163282767301
2012-01-16,143.92727661132812,4873.89990234375,8940.25,1630.4000244140625,51.43,8.222,8.246,1.8530000448226929,0.7820000052452087,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,56.098449543152526,62.169556314849736,64.13352537111885
2012-01-17,142.8272705078125,4967.2998046875,9056.7001953125,1655.199951171875,50.69,8.218,8.259,1.850000023841858,0.777999997138977,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,62.19157956867108,64.9441078009171,61.75417218534548
2012-01-18,139.9363555908203,4955.7998046875,9023.400390625,1659.5,50.4,8.19,8.216,1.8969999551773071,0.8040000200271606,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,61.06772928166637,63.50968409405566,55.88601375019821
2012-01-19,144.94544982910156,5018.39990234375,9199.400390625,1654.0999755859375,50.3,8.169,8.194,1.972000002861023,0.8510000109672546,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,64.79695723112651,67.58481753950974,62.529987919087205
2012-01-20,153.1727294921875,5048.60009765625,9516.849609375,1663.699951171875,50.22,8.181,8.201,2.0280001163482666,0.890999972820282,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,66.46580420620151,73.36304973349765,70.4121703550314
2012-01-23,155.77272033691406,5046.25,9520.2998046875,1678.0,49.99,8.17,8.198,2.066999912261963,0.9110000133514404,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,66.20279347486837,73.41850974382758,72.38889713200928
2012-01-24,161.46363830566406,5127.35009765625,9834.0,1664.199951171875,50.02,8.355,8.288,2.063999891281128,0.9010000228881836,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,70.53580580086354,77.91994827787768,76.14552808572988
2012-01-25,160.00909423828125,5158.2998046875,9856.599609375,1699.800048828125,50.18,8.31,8.288,2.006999969482422,0.8040000200271606,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,72.01057140449277,78.20628307637645,73.39686487693041
2012-01-26,160.00909423828125,5158.2998046875,9856.599609375,1726.300048828125,49.42,8.31,8.288,1.930999994277954,0.7699999809265137,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,,,
2012-01-27,161.44544982910156,5204.7001953125,9813.650390625,1731.800048828125,49.39,8.354,8.311,1.8980000019073489,0.7519999742507935,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,74.10334336455338,76.18429533150491,74.38035500111886
2012-01-30,154.94544982910156,5087.2998046875,9537.099609375,1731.0,49.66,8.284,8.311,1.837000012397766,0.7319999933242798,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,61.561301241198905,64.60216945233239,63.02532363435126
2012-01-31,164.0272674560547,5199.25,9919.4501953125,1737.800048828125,49.54,8.267,8.276,1.7990000247955322,0.7110000252723694,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,6.0,6.0,5.440010218533042,1236.0,2341.0,67.25300070091518,71.13579180010511,69.93212454187082
2012-02-01,161.8000030517578,5235.7001953125,9949.099609375,1747.0999755859375,49.2738,8.143,8.218,1.8459999561309817,0.7250000238418579,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,68.86930025369185,71.57395197973811,66.64422340227503
2012-02-02,164.06362915039062,5269.89990234375,9992.0498046875,1756.800048828125,49.03,8.131,8.206,1.825000047683716,0.7110000252723694,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,70.34810230602298,72.23154720496956,68.27666790454963
2012-02-03,166.60000610351562,5325.85009765625,10133.650390625,1737.9000244140625,48.65,8.164,8.213,1.9490000009536743,0.7850000262260437,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,72.63808186462437,74.33919049045144,70.04564085021309
2012-02-06,168.73635864257812,5361.64990234375,10269.25,1722.800048828125,49.05,8.183,8.21,1.9010000228881836,0.753000020980835,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,74.02060340378014,76.2019821478017,71.48781181706642
2012-02-07,170.5,5335.14990234375,10324.599609375,1746.4000244140625,49.2,8.188,8.233,1.965999960899353,0.8059999942779541,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,71.15459018786824,76.9379069778104,72.65813778813992
2012-02-08,167.3545379638672,5368.14990234375,10320.099609375,1729.300048828125,49.22,8.232,8.258,1.975000023841858,0.8199999928474426,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,72.57845961242379,76.7301568053989,67.34852059432399
2012-02-09,170.8727264404297,5412.35009765625,10507.599609375,1739.0,49.35,8.272,8.296,2.046999931335449,0.859000027179718,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,74.40113407408258,79.24492920947228,69.99009532450206
2012-02-10,169.1727294921875,5381.60009765625,10442.650390625,1723.300048828125,49.48,8.194,8.266,1.968999981880188,0.8040000200271606,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,70.871772362137,76.17400320633622,67.16260396107637
2012-02-13,169.9363555908203,5390.2001953125,10473.599609375,1723.0,49.14,8.209,8.269,1.9900000095367432,0.8399999737739563,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,71.28208273899608,76.6385800394726,67.79203093000007
2012-02-14,171.58181762695312,5416.0498046875,10556.650390625,1715.9000244140625,49.4,8.18,8.261,1.924000024795532,0.8059999942779541,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,72.53442330390797,77.88474934844005,69.16364357510156
2012-02-15,178.3909149169922,5531.9501953125,10930.7001953125,1726.300048828125,49.35,8.197,8.258,1.930999994277954,0.7900000214576721,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,77.31176057909904,82.43051663655838,74.08234252154323
2012-02-16,176.14544677734375,5521.9501953125,10921.900390625,1726.800048828125,49.43,8.197,8.258,1.993000030517578,0.8640000224113464,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,76.08211614593057,82.00346947020309,70.11067076581679
2012-02-17,178.4727325439453,5564.2998046875,11074.900390625,1724.5,49.31,8.185,8.266,2.009999990463257,0.8650000095367432,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,77.69974160042416,83.5948402105383,71.79824276641305
2012-02-20,178.4727325439453,5564.2998046875,11074.900390625,1724.5,49.31,8.185,8.266,2.009999990463257,0.8650000095367432,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,,,
2012-02-21,180.23635864257812,5607.14990234375,11170.400390625,1757.0999755859375,49.21,8.173,8.281,2.0450000762939453,0.9010000228881836,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,79.2303742771499,84.5152543493974,73.04046699155856
2012-02-22,174.1272735595703,5505.35009765625,10747.150390625,1770.0,49.24,8.222,8.297,2.005000114440918,0.8600000143051147,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,67.39531111960038,66.6638791958154,62.732546055213874
2012-02-23,171.6272735595703,5483.2998046875,10713.349609375,1784.9000244140625,49.19,8.196,8.297,1.9839999675750732,0.8799999952316284,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,65.12604373323734,65.47449224798021,59.05934514694863
2012-02-24,169.3909149169922,5429.2998046875,10506.7998046875,1775.0999755859375,48.98,8.226,8.315,1.9769999980926511,0.8939999938011169,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,59.81443503708219,58.594723656867174,55.9058294912795
2012-02-27,161.3545379638672,5281.2001953125,10103.9501953125,1773.5999755859375,49.12,8.229,8.335,1.9220000505447388,0.8450000286102295,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,48.20290552549948,48.000876544724434,46.33190400979237
2012-02-28,165.60000610351562,5375.5,10484.0,1787.0,49.01,8.212,8.333,1.9290000200271609,0.8349999785423279,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,54.28785021424401,56.07019281924941,51.09646779706895
2012-02-29,164.7818145751953,5385.2001953125,10414.2001953125,1709.9000244140625,48.99,8.199,8.33,1.9769999980926511,0.875,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,7.75,5.5,5.440010218533042,1236.0,2341.0,54.87509865237674,54.40047984218975,50.1720195227825
2012-03-01,160.63636779785156,5339.75,10288.900390625,1721.0999755859375,49.14,8.237,8.345,2.0369999408721924,0.8989999890327454,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,9.5,5.5,5.440010218533042,1236.0,2341.0,51.53447148147224,51.43916519474757,45.66417998219123
2012-03-02,164.1272735595703,5359.35009765625,10434.2998046875,1708.800048828125,49.55,8.224,8.335,1.9859999418258667,0.8460000157356262,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,9.5,5.5,5.440010218533042,1236.0,2341.0,52.86702515656228,54.5321860231436,49.7579695345372
2012-03-05,158.24545288085938,5280.35009765625,10178.849609375,1703.0,49.82,8.228,8.33,2.005000114440918,0.8730000257492065,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,9.5,5.5,5.440010218533042,1236.0,2341.0,47.230309942827475,48.66726814875526,43.77370318937691
2012-03-06,155.13636779785156,5222.39990234375,10058.150390625,1671.4000244140625,50.3763,8.232,8.346,1.944000005722046,0.8220000267028809,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,9.5,5.5,5.440010218533042,1236.0,2341.0,43.5612559015787,46.14210559926224,40.9688656292662
2012-03-07,156.3909149169922,5220.4501953125,10132.849609375,1683.300048828125,50.27,8.241,8.344,1.972000002861023,0.8489999771118164,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,9.5,5.5,5.440010218533042,1236.0,2341.0,43.438988086926486,47.94235699382911,42.56800881977629
2012-03-08,156.3909149169922,5220.4501953125,10132.849609375,1698.0999755859375,50.17,8.242,8.344,2.013999938964844,0.878000020980835,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,9.5,5.5,5.440010218533042,1236.0,2341.0,,,
2012-03-09,166.2181854248047,5333.5498046875,10505.650390625,1710.9000244140625,49.75,8.281,8.367,2.038000106811523,0.9039999842643738,325.91,-1300.31,75.35862,91.2889281208146,-14.49688,9.5,5.5,5.440010218533042,1236.0,2341.0,51.87701235561598,55.870295028172805,53.25132630339863
2012-03-12,168.89999389648438,5359.5498046875,10625.650390625,1699.199951171875,49.98,8.294,8.385,2.0309998989105225,0.906000018119812,325.91,-1300.31,75.35862,91.2889281208146,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,53.59105727981505,58.08315265522237,55.67450470479802
2012-03-13,169.06362915039062,5429.5,10686.2001953125,1693.699951171875,49.92,8.321,8.406,2.1070001125335693,0.9700000286102296,325.91,-1300.31,75.35862,91.2889281208146,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,57.93234154741739,59.195017075882035,55.82496668759181
2012-03-14,173.4363555908203,5463.89990234375,10889.7001953125,1642.5,50.0,8.281,8.398,2.2739999294281006,1.1100000143051147,325.91,-1300.31,76.12368999999998,91.2889281208146,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,59.91806249843188,62.769388969316935,59.75622856187671
2012-03-15,169.1272735595703,5380.5,10595.0,1659.0999755859375,50.28,8.36,8.442,2.2809998989105225,1.093000054359436,325.91,-1300.31,76.12368999999998,91.2889281208146,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,53.34380264470711,55.22501707790178,54.599645166961245
2012-03-16,166.8545379638672,5317.89990234375,10391.349609375,1655.5,50.11,8.422,8.489,2.2980000972747803,1.116000056266785,325.91,-1300.31,76.12368999999998,92.4496265076018,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,48.99807711679549,50.69088115589244,52.048495812753906
2012-03-19,165.07272338867188,5257.0498046875,10188.849609375,1666.9000244140625,50.16,8.416,8.497,2.378999948501587,1.190999984741211,325.91,-1300.31,76.12368999999998,92.4496265076018,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,45.14785000732005,46.59434882875712,50.07312323054885
2012-03-20,165.1999969482422,5274.85009765625,10281.599609375,1646.699951171875,50.48,8.411,8.492,2.371999979019165,1.2000000476837158,325.91,-1300.31,76.12368999999998,92.4496265076018,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,46.47289796191001,48.64160216265677,50.21845800807329
2012-03-21,169.8272705078125,5364.9501953125,10524.4501953125,1650.0,50.6,8.391,8.487,2.2939999103546143,1.1380000114440918,325.91,-1300.31,76.12368999999998,92.4496265076018,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,52.70121512082355,53.65151152090627,55.31176676681563
2012-03-22,163.57272338867188,5228.4501953125,10173.5498046875,1642.300048828125,51.28,8.376,8.483,2.2750000953674316,1.1130000352859497,325.91,-1300.31,76.12368999999998,92.4496265076018,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,44.292668972358854,46.58091866462739,48.14191182685094
2012-03-23,165.55455017089844,5278.2001953125,10294.5498046875,1662.300048828125,51.18,8.384,8.483,2.236999988555908,1.0839999914169312,325.91,-1300.31,76.12368999999998,92.4496265076018,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,47.57572172152437,49.07325139048683,50.338589793150256
2012-03-26,158.63636779785156,5184.25,10043.5,1685.5,51.03,8.472,8.506,2.24399995803833,1.0809999704360962,325.91,-1300.31,76.12368999999998,92.4496265076018,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,42.483837359643495,44.440415497384215,43.42366632920349
2012-03-27,159.61817932128906,5243.14990234375,10148.849609375,1684.800048828125,50.66,8.502,8.519,2.187000036239624,1.0199999809265137,325.91,-1300.31,76.12368999999998,92.4496265076018,-16.62529,9.5,5.5,5.440010218533042,1236.0,2341.0,46.3598459770673,46.71380835250292,44.58703804151302
