,ICICI_Close,Nifty_Close,BankNifty_Close,Gold_Close,USD_INR,Bond_10Y,Bond_5Y,US_10Y,US_5Y,FII_Net,DII_Net,CPI_Index,WPI_Index,Trade_Balance_Billion_USD,Repo_Rate_%,CRR_%,Real_GDP_YoY_Growth_%,Net Profit (₹ Cr),NII (₹ Cr)
2018-07-10,262.6111755371094,10947.25,26894.23828125,1253.800048828125,68.76,7.9,8.041,2.872999906539917,2.7720000743865967,37.56,942.45,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-11,258.1446838378906,10948.2998046875,26815.88671875,1242.800048828125,68.7,7.872,8.015,2.8420000076293945,2.740000009536743,31.02,27.11,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-12,261.5545959472656,11023.2001953125,27026.236328125,1245.0,68.52,7.78,7.926,2.8529999256134033,2.755000114440918,-817.4,242.56,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-13,257.18414306640625,11018.900390625,26935.63671875,1239.5999755859375,68.44,7.791,7.95,2.8310000896453857,2.7269999980926514,-1104.65,872.0,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-16,249.01956176757812,10936.849609375,26679.490234375,1238.0999755859375,68.6,7.8,7.966,2.8580000400543213,2.753999948501587,-625.68,-70.3,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-17,255.9354553222656,11008.0498046875,27007.78515625,1225.699951171875,68.42,7.746,7.909,2.864000082015991,2.763000011444092,-673.99,840.06,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-18,252.33343505859375,10980.4501953125,26880.587890625,1226.300048828125,68.62,7.752,7.91,2.875,2.7679998874664307,95.68,111.01,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-19,250.8926239013672,10957.099609375,26789.33984375,1222.4000244140625,69.01,7.785,7.938,2.8469998836517334,2.740000009536743,-315.69,470.02,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-20,255.31105041503903,11010.2001953125,26872.88671875,1229.5,68.74,7.785,7.934,2.8949999809265137,2.7679998874664307,310.27,-50.73,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-23,264.6763610839844,11084.75,27007.8359375,1224.0,68.84,7.81,7.958,2.9649999141693115,2.828000068664551,259.37,124.82,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-24,263.523681640625,11134.2998046875,26974.0859375,1223.9000244140625,68.94,7.784,7.93,2.9489998817443848,2.818000078201294,104.34,513.78,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-25,263.81182861328125,11132.0,27030.986328125,1231.4000244140625,68.72,7.785,7.943,2.936000108718872,2.813999891281128,-1195.75,97.64,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-26,274.3777770996094,11167.2998046875,27406.08203125,1225.300048828125,68.66,7.759,7.905,2.9749999046325684,2.8580000400543213,2453.57,-2716.04,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-27,281.6298522949219,11278.349609375,27634.080078125,1222.5999755859375,68.6,7.78,7.921,2.9600000381469727,2.8459999561309814,738.05,406.12,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-30,295.2214660644531,11319.5498046875,27842.275390625,1221.300048828125,68.6,7.79,7.926,2.9749999046325684,2.8499999046325684,-234.04,48.58,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-07-31,292.2438049316406,11356.5,27763.828125,1223.699951171875,68.54,7.772,7.898,2.9639999866485596,2.8480000495910645,572.21,-290.87,111.3165,107.937466958689,-18.43449,6.45,4.0,8.932909325248062,2632.0,5968.0
2018-08-01,287.4891052246094,11346.2001953125,27596.279296875,1217.9000244140625,68.37,7.701,7.807,3.003000020980835,2.875,692.83,-206.3,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-02,286.7687072753906,11244.7001953125,27355.630859375,1210.5999755859375,68.63,7.721,7.817,2.986000061035156,2.8529999256134033,-2297.09,2373.59,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-03,292.9642028808594,11360.7998046875,27695.177734375,1214.199951171875,68.54,7.763,7.847,2.953000068664551,2.815999984741211,-364.8,675.26,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-06,302.6656494140625,11387.099609375,27898.17578125,1208.5999755859375,68.82,7.768,7.852,2.937999963760376,2.805999994277954,-222.5,459.44,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-07,300.7926025390625,11389.4501953125,27875.576171875,1209.5999755859375,68.62,7.786,7.866,2.9730000495910645,2.8410000801086426,-222.5,459.44,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-08,306.1235656738281,11450.0,28062.123046875,1212.5999755859375,68.65,7.782,7.85,2.9709999561309814,2.8380000591278076,568.63,30.25,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-09,319.8592224121094,11470.7001953125,28319.669921875,1211.9000244140625,68.74,7.745,7.814,2.934999942779541,2.812999963760376,568.63,30.25,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-10,315.6329040527344,11429.5,28123.923828125,1211.0999755859375,68.88,7.754,7.804,2.8570001125335693,2.7300000190734863,-1805.07,1973.97,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-13,312.0788879394531,11355.75,27794.078125,1191.300048828125,70.02,7.823,7.862,2.877000093460083,2.746999979019165,-971.86,216.29,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-14,319.3309631347656,11435.099609375,28021.373046875,1193.0,69.95,7.818,7.86,2.8949999809265137,2.7669999599456787,-378.84,391.47,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-15,319.3309631347656,11435.099609375,28021.373046875,1177.5,69.92,7.818,7.86,2.8519999980926514,2.7239999771118164,-378.84,391.47,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-16,321.10797119140625,11385.0498046875,27826.2265625,1176.199951171875,70.19,7.861,7.922,2.871000051498413,2.747999906539917,-825.08,133.78,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-17,326.5830383300781,11470.75,28128.224609375,1176.5,70.09,7.861,7.922,2.872999906539917,2.752000093460083,147.31,151.89,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-20,325.0942077636719,11551.75,28273.921875,1186.800048828125,69.84,7.838,7.906,2.822999954223633,2.7019999027252197,-483.04,593.22,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-21,325.4784240722656,11570.900390625,28257.572265625,1192.5999755859375,69.85,7.827,7.894,2.8440001010894775,2.7260000705718994,254.25,197.87,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-22,325.4784240722656,11570.900390625,28257.572265625,1196.300048828125,69.85,7.827,7.894,2.822999954223633,2.7060000896453857,254.25,197.87,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-23,323.8935241699219,11582.75,28027.57421875,1187.0,70.09,7.879,7.939,2.821000099182129,2.7139999866485596,433.21,142.0,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-24,318.5387268066406,11557.099609375,27834.375,1206.300048828125,69.96,7.871,7.938,2.825999975204468,2.7239999771118164,-75.78,904.75,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-27,327.9458312988281,11691.9501953125,28263.87109375,1209.0,70.16,7.894,7.948,2.8480000495910645,2.744999885559082,252.52,1117.24,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-28,326.9809875488281,11738.5,28269.322265625,1207.4000244140625,70.09,7.895,7.959,2.884000062942505,2.7739999294281006,-161.05,-199.28,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-29,328.66943359375,11691.900390625,28223.771484375,1204.5,70.53,7.918,7.97,2.884000062942505,2.7799999713897705,-1415.87,1114.36,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-30,332.23931884765625,11676.7998046875,28102.923828125,1197.699951171875,70.74,7.93,7.978,2.859999895095825,2.755000114440918,958.01,-1598.67,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-08-31,330.5509033203125,11680.5,28061.423828125,1200.300048828125,71.0,7.951,8.009,2.8529999256134033,2.734999895095825,-212.81,171.92,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-03,322.3980712890625,11582.349609375,27819.17578125,1200.300048828125,71.0,7.999,8.041,2.8529999256134033,2.734999895095825,550.36,-65.0,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-04,316.94677734375,11520.2998046875,27430.431640625,1192.699951171875,71.58,8.062,8.111,2.9019999504089355,2.7750000953674316,-1300.93,359.35,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-05,318.0563049316406,11476.9501953125,27375.732421875,1194.9000244140625,71.75,8.049,8.112,2.9019999504089355,2.7699999809265137,-704.03,664.92,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-06,317.0914611816406,11536.900390625,27468.380859375,1197.9000244140625,71.94,8.056,8.123,2.878999948501587,2.747999906539917,-704.03,664.92,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-07,323.31463623046875,11589.099609375,27481.12890625,1193.5999755859375,71.78,8.031,8.095,2.941999912261963,2.822999954223633,-569.91,740.39,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-10,321.1919860839844,11438.099609375,27201.43359375,1193.0,72.45,8.158,8.176,2.937000036239624,2.828000068664551,-1242.46,1526.0,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-11,315.0653076171875,11287.5,26807.1875,1195.4000244140625,72.69,8.182,8.223,2.9769999980926514,2.86899995803833,614.14,-337.28,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-12,311.543701171875,11369.900390625,26818.88671875,1204.699951171875,72.15,8.134,8.191,2.9630000591278076,2.859999895095825,614.14,-337.28,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-13,311.543701171875,11369.900390625,26818.88671875,1202.0,72.02,8.134,8.191,2.9630000591278076,2.865999937057495,614.14,-337.28,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-14,316.8020324707031,11515.2001953125,27163.533203125,1195.0,71.87,8.127,8.193,2.99399995803833,2.8980000019073486,1090.56,115.14,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-17,314.2452392578125,11377.75,26819.98828125,1199.699951171875,72.51,8.098,8.152,3.000999927520752,2.9019999504089355,-106.54,-180.36,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-18,307.6361389160156,11278.900390625,26441.142578125,1196.800048828125,72.98,8.14,8.167,3.0480000972747803,2.936000108718872,-1143.73,264.66,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-19,309.662353515625,11234.349609375,26277.044921875,1202.199951171875,72.35,8.074,8.092,3.0829999446868896,2.9600000381469727,-2184.55,1201.3,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-20,309.662353515625,11234.349609375,26277.044921875,1206.199951171875,72.01,8.074,8.092,3.078000068664551,2.961999893188477,-2184.55,1201.3,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-21,305.94769287109375,11143.099609375,25596.603515625,1196.199951171875,72.18,8.076,8.115,3.068000078201294,2.9539999961853027,760.7,497.03,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-24,297.891357421875,10967.400390625,24970.05859375,1199.300048828125,72.66,8.122,8.164,3.078000068664551,2.9590001106262207,-523.94,1527.67,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-25,300.15869140625,11067.4501953125,25330.0546875,1200.0,72.68,8.125,8.173,3.1019999980926514,2.9830000400543213,-1231.7,2284.26,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-26,302.0883483886719,11053.7998046875,25376.005859375,1194.0,72.59,8.072,8.13,3.061000108718872,2.9579999446868896,-809.95,1555.44,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-27,295.8652038574219,10977.5498046875,25041.859375,1182.300048828125,72.55,8.027,8.081,3.055999994277954,2.9600000381469727,552.44,-186.69,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-09-28,294.80389404296875,10930.4501953125,25119.55859375,1191.5,72.54,8.024,8.072,3.055999994277954,2.947999954223633,-1699.94,3256.34,115.1419,108.843742919719,-16.6609,6.75,4.0,8.932909325248062,2632.0,5968.0
2018-10-01,302.9566955566406,11008.2998046875,25366.705078125,1187.0999755859375,72.92,7.988,8.037,3.0799999237060547,2.9600000381469727,-572.26,600.24,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-02,302.9566955566406,11008.2998046875,25366.705078125,1202.4000244140625,72.91,7.988,8.037,3.055999994277954,2.944000005722046,-572.26,600.24,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-03,293.0190124511719,10858.25,25069.609375,1198.300048828125,73.34,8.112,8.155,3.1610000133514404,3.0239999294281006,-572.26,600.24,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-04,305.3687744140625,10599.25,24819.01171875,1197.199951171875,73.62,8.158,8.15,3.197000026702881,3.053999900817871,-684.99,653.65,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-05,296.4923400878906,10316.4501953125,24443.166015625,1201.199951171875,73.76,8.024,7.985,3.2249999046325684,3.071000099182129,-364.88,900.69,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-08,299.9175109863281,10348.0498046875,24618.0625,1184.4000244140625,73.76,7.974,7.948,3.2330000400543213,3.072999954223633,-510.66,457.83,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-09,295.4792785644531,10301.0498046875,24527.365234375,1187.199951171875,74.33,8.076,8.04,3.2079999446868896,3.056999921798706,-841.68,-289.66,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-10,308.6009826660156,10460.099609375,25321.404296875,1189.300048828125,74.25,8.031,8.014,3.2249999046325684,3.059000015258789,-1096.05,1892.94,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-11,300.7376403808594,10234.650390625,24783.662109375,1223.5,74.04,7.986,7.96,3.132999897003174,2.989000082015991,-1096.05,1892.94,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-12,308.1667785644531,10472.5,25395.5546875,1218.0999755859375,73.6,7.984,7.974,3.1410000324249268,2.99399995803833,116.22,-145.8,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-15,302.3295593261719,10512.5,25387.755859375,1226.4000244140625,73.76,7.921,7.888,3.163000106811523,3.0179998874664307,67.86,294.78,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-16,309.3728332519531,10584.75,25589.353515625,1227.300048828125,73.46,7.872,7.861,3.1559998989105225,3.0169999599456787,-1165.63,1059.44,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-17,303.7285461425781,10453.0498046875,25188.306640625,1223.699951171875,73.52,7.909,7.899,3.178999900817871,3.0409998893737793,140.02,-343.11,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-18,303.7285461425781,10453.0498046875,25188.306640625,1226.5,73.52,7.909,7.899,3.174999952316284,3.0239999294281006,140.02,-343.11,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-19,304.355712890625,10303.5498046875,25085.509765625,1225.300048828125,73.37,7.921,7.908,3.197999954223633,3.052000045776367,-618.26,-2.14,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-22,315.59600830078125,10245.25,25078.30859375,1221.199951171875,73.56,7.93,7.908,3.196000099182129,3.0480000972747803,-511.91,303.21,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-23,311.4954528808594,10146.7998046875,24972.158203125,1233.4000244140625,73.54,7.894,7.886,3.1659998893737793,3.009000062942505,-340.35,116.41,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-24,310.6754150390625,10224.75,25063.908203125,1227.800048828125,73.18,7.872,7.865,3.124000072479248,2.9639999866485596,-2046.54,1873.51,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-25,308.6974792480469,10124.900390625,24817.16015625,1229.0999755859375,73.21,7.867,7.838,3.135999917984009,2.9800000190734863,-1495.71,339.6,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-26,304.5486755371094,10030.0,24420.767578125,1232.5,73.46,7.877,7.855,3.0769999027252197,2.9070000648498535,-1356.66,1875.89,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-29,337.1117248535156,10250.849609375,24959.408203125,1224.5,73.42,7.81,7.789,3.086999893188477,2.9189999103546143,-2230.79,2526.9,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-30,333.5418701171875,10198.400390625,24807.4609375,1222.5999755859375,73.62,7.834,7.8,3.109999895095825,2.938999891281128,-1592.02,1363.04,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-10-31,342.5147705078125,10386.599609375,25152.95703125,1212.300048828125,73.95,7.853,7.825,3.1589999198913574,2.986999988555908,-193.65,1124.92,115.5244,110.565667245676,-15.45757,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-01,341.260498046875,10380.4501953125,25323.35546875,1236.0,73.45,7.823,7.772,3.1440000534057617,2.9679999351501465,-623.63,770.02,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-02,341.9841003417969,10553.0,25701.3515625,1230.9000244140625,72.44,7.781,7.811,3.2139999866485596,3.038000106811523,-623.63,770.02,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-05,337.3529357910156,10524.0,25731.900390625,1229.800048828125,73.08,7.808,7.785,3.200999975204468,3.0260000228881836,-325.44,1163.35,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-06,340.6816101074219,10530.0,25597.703125,1223.800048828125,72.95,7.796,7.689,3.2139999866485596,3.049999952316284,-1156.77,1062.82,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-07,343.3830871582031,10598.400390625,25769.400390625,1226.199951171875,72.44,7.796,7.689,3.2130000591278076,3.061000108718872,636.27,15.33,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-08,343.3830871582031,10598.400390625,25769.400390625,1222.9000244140625,72.37,7.796,7.689,3.2339999675750732,3.0899999141693115,636.27,15.33,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-09,344.2997131347656,10585.2001953125,25770.701171875,1206.4000244140625,72.48,7.765,7.662,3.188999891281128,3.0439999103546143,-1454.36,749.62,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-12,339.95794677734375,10482.2001953125,25539.453125,1201.300048828125,72.48,7.804,7.711,3.186000108718872,3.0390000343322754,-2421.06,2255.68,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-13,348.2072448730469,10582.5,25768.30078125,1199.199951171875,72.61,7.762,7.628,3.1449999809265137,2.986999988555908,-494.95,335.78,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-14,353.706787109375,10576.2998046875,25929.849609375,1207.9000244140625,72.3,7.733,7.59,3.119999885559082,2.9519999027252197,277.38,-272.24,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-15,356.9872131347656,10616.7001953125,26154.4453125,1212.800048828125,71.97,7.756,7.578,3.118000030517578,2.944999933242798,2043.06,-165.31,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-16,354.62335205078125,10682.2001953125,26245.24609375,1220.800048828125,71.98,7.815,7.69,3.0739998817443848,2.8940000534057617,844.82,-372.24,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-19,349.6545104980469,10763.400390625,26300.392578125,1223.0999755859375,71.6,7.791,7.656,3.056999921798706,2.865999937057495,1103.36,-310.26,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-20,345.3127746582031,10656.2001953125,26113.046875,1219.0,71.49,7.792,7.643,3.0480000972747803,2.869999885559082,-753.17,-44.06,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-21,344.20318603515625,10600.0498046875,26261.74609375,1225.800048828125,71.3,7.792,7.643,3.061000108718872,2.890000104904175,-1652.04,606.73,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-22,339.6684875488281,10526.75,25999.146484375,1225.800048828125,71.3,7.71,7.566,3.061000108718872,2.890000104904175,446.24,49.68,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-23,339.6684875488281,10526.75,25999.146484375,1221.0,70.65,7.71,7.566,3.053999900817871,2.880000114440918,446.24,49.68,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-26,343.8172912597656,10628.599609375,26365.29296875,1220.199951171875,70.81,7.726,7.579,3.072000026702881,2.9000000953674316,62.74,351.78,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-27,342.17706298828125,10685.599609375,26442.79296875,1211.199951171875,70.8,7.734,7.6,3.055000066757202,2.884999990463257,811.52,31.21,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-28,346.37408447265625,10728.849609375,26457.642578125,1221.4000244140625,70.63,7.644,7.516,3.0439999103546143,2.8559999465942383,961.26,-330.29,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-29,349.4615783691406,10858.7001953125,26939.287109375,1224.0999755859375,69.79,7.608,7.516,3.0350000858306885,2.8550000190734863,823.47,973.31,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-11-30,342.65948486328125,10876.75,26862.63671875,1220.199951171875,69.62,7.607,7.516,3.013000011444092,2.8450000286102295,-332.62,1489.65,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-03,342.9972229003906,10883.75,26857.23828125,1233.9000244140625,70.4,7.626,7.521,2.992000102996826,2.8389999866485596,374.65,-464.59,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-04,345.3610534667969,10869.5,26693.490234375,1241.0999755859375,70.52,7.574,7.558,2.924000024795532,2.799000024795532,368.9,-615.81,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-05,339.0413818359375,10782.900390625,26519.291015625,1241.0999755859375,70.52,7.44,7.389,2.924000024795532,2.799000024795532,368.9,-615.81,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-06,335.4232177734375,10601.150390625,26197.99609375,1238.0999755859375,70.84,7.423,7.365,2.875999927520752,2.747999906539917,-1168.88,1327.45,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-07,339.8132629394531,10693.7001953125,26593.9921875,1246.800048828125,70.85,7.464,7.389,2.8499999046325684,2.696000099182129,-742.63,366.4,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-10,334.16900634765625,10488.4501953125,26102.34765625,1243.699951171875,72.436,7.587,7.614,2.8559999465942383,2.7090001106262207,-1322.13,1287.29,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-11,330.7438049316406,10549.150390625,26163.095703125,1241.9000244140625,72.27,7.528,7.461,2.878999948501587,2.744999885559082,832.15,-1073.84,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-12,337.64239501953125,10737.599609375,26643.5390625,1244.4000244140625,71.79,7.411,7.365,2.9059998989105225,2.765000104904175,-1299.43,1121.29,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-13,337.2564392089844,10791.5498046875,26816.037109375,1242.699951171875,71.52,7.408,7.34,2.9110000133514404,2.75600004196167,675.14,-51.86,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-14,339.52374267578125,10805.4501953125,26825.6875,1237.0,71.94,7.441,7.354,2.8910000324249268,2.7290000915527344,861.94,-302.52,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-17,345.8434753417969,10888.349609375,27015.486328125,1247.4000244140625,71.6,7.461,7.376,2.8570001125335693,2.693000078201294,-60.95,-76.84,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
2018-12-18,349.509765625,10908.7001953125,27174.3828125,1249.199951171875,70.61,7.345,7.337,2.825000047683716,2.6559998989105225,144.76,-182.6,115.5244,110.203156861264,-15.71273,6.75,4.0,6.233478107733514,1650.0,6043.0
